"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","ENU_B","CTL_B","ENU_C","CTL_C"
"ENSG00000287712.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,0.959835853527698,4.51980469015279,6.41773330707071,1.10240760005645,0.832524532510349
"ENSG00000287725.2",NA,NA,NA,NA,NA,NA,NA,NA,53.3780017088127,58.5499870651896,93.7859473206704,50.5396497931818,30.8674128015805,28.3058341053518
"ENSG00000287735.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,1.9196717070554,2.2599023450764,0,5.51203800028224,5.82767172757244
"ENSG00000287737.3",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,0.959835853527698,12.4294628979202,7.21994997045455,7.71685320039513,7.49272079259314
"ENSG00000287766.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,1.9196717070554,4.51980469015279,8.82438329722223,0,2.49757359753105
"ENSG00000287769.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,6.71885097469388,10.1695605528438,15.2421166042929,29.7650052015241,24.1432114428001
"ENSG00000287787.1",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,0.959835853527698,4.51980469015279,1.60443332676768,5.51203800028224,9.99029439012418
"ENSG00000287808.1","ENSG00000287808","DHX9-AS1",NA,"lncRNA","1",182837185,182839561,48.51,2.37235563150279,0.959835853527698,3.38985351761459,1.60443332676768,5.51203800028224,0
"ENSG00000287811.3",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,2.87950756058309,4.51980469015279,7.21994997045455,4.40963040022579,5.82767172757244
"ENSG00000287825.3",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,12.4778660958601,4.51980469015279,0.802216663383839,6.61444560033868,2.49757359753105
"ENSG00000287837.1",NA,NA,NA,NA,NA,NA,NA,NA,16.6064894205195,9.59835853527698,6.77970703522919,14.4398999409091,11.0240760005645,18.3155397152277
"ENSG00000287839.2",NA,NA,NA,NA,NA,NA,NA,NA,46.2609348143043,61.4294946257726,18.0792187606112,62.5728997439394,73.8613092037819,68.2670116658486
"ENSG00000287853.1",NA,NA,NA,NA,NA,NA,NA,NA,15.4203116047681,2.87950756058309,7.90965820776738,8.82438329722223,6.61444560033868,0
"ENSG00000287856.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,13.4377019493878,0,13.6376832775253,17.6385216009032,7.49272079259314
"ENSG00000287879.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,4.79917926763849,3.38985351761459,1.60443332676768,0,4.16262266255174
"ENSG00000287916.1",NA,NA,NA,NA,NA,NA,NA,NA,0,1.9196717070554,0,4.81329998030303,0,1.6650490650207
"ENSG00000287917.3",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,11.5180302423324,14.6893652429966,16.0443332676768,9.92166840050802,14.9854415851863
"ENSG00000287934.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,4.79917926763849,2.2599023450764,2.40664999015152,5.51203800028224,8.32524532510348
"ENSG00000287966.2","ENSG00000287966","LARRPM",NA,"lncRNA","6",26966975,27020310,36.18,1.18617781575139,1.9196717070554,1.1299511725382,3.20886665353535,3.30722280016934,1.6650490650207
"ENSG00000287978.1",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,15.3573736564432,22.599023450764,23.2642832381313,5.51203800028224,7.49272079259314
"ENSG00000288012.2",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,0,6.77970703522919,3.20886665353535,7.71685320039513,4.99514719506209
"ENSG00000288018.3",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,3.83934341411079,3.38985351761459,2.40664999015152,4.40963040022579,11.6553434551449
"ENSG00000288022.1",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,16.3172095099709,23.7289746233022,21.6598499113636,7.71685320039513,21.6456378452691
"ENSG00000288033.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,0,2.2599023450764,1.60443332676768,4.40963040022579,0.832524532510349
"ENSG00000288044.3",NA,NA,NA,NA,NA,NA,NA,NA,29.6544453937848,49.9114643834403,27.1188281409167,26.4731498916667,18.7409292009596,10.8228189226345
"ENSG00000288045.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,1.1299511725382,1.60443332676768,3.30722280016934,4.99514719506209
"ENSG00000288053.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,0,3.38985351761459,2.40664999015152,7.71685320039513,0
"ENSG00000288061.3",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,8.63852268174928,7.90965820776738,8.82438329722223,3.30722280016934,3.33009813004139
"ENSG00000288065.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,4.79917926763849,6.77970703522919,4.81329998030303,1.10240760005645,3.33009813004139
"ENSG00000288066.1",NA,NA,NA,NA,NA,NA,NA,NA,68.7983133135808,102.702436327464,80.226533250212,85.0349663186869,106.933537205475,91.5776985761383
"ENSG00000288075.1",NA,NA,NA,NA,NA,NA,NA,NA,47.4471126300557,47.0319568228572,50.8478027642189,54.550733110101,79.3733472040642,54.1140946131727
"ENSG00000288187.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,3.83934341411079,4.51980469015279,7.21994997045455,11.0240760005645,9.15776985761383
"ENSG00000288235.1","ENSG00000288235","FAM106C",100129396,"lncRNA","17",16788879,16790501,45.53,3.55853344725418,2.87950756058309,3.38985351761459,3.20886665353535,2.20481520011289,0.832524532510349
"ENSG00000288253.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0,5.64975586269099,0.802216663383839,6.61444560033868,3.33009813004139
"ENSG00000288258.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,48.9516285299126,7.90965820776738,32.0886665353535,0,7.49272079259314
"ENSG00000288398.1",NA,NA,NA,NA,NA,NA,NA,NA,45.0747569985529,43.1926134087464,62.1473144896009,42.5174831593435,69.4516788035562,71.59710979589
"ENSG00000288473.1",NA,NA,NA,NA,NA,NA,NA,NA,40.3300457355474,30.7147473128863,85.876289112903,3.20886665353535,48.5059344024837,71.59710979589
"ENSG00000288534.1",NA,NA,NA,NA,NA,NA,NA,NA,16.6064894205195,0,108.475312563667,0,17.6385216009032,0
"ENSG00000288538.1",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,2.87950756058309,4.51980469015279,7.21994997045455,17.6385216009032,13.3203925201656
"ENSG00000288558.3","ENSG00000288558","DUS4L-BCAP29",115253422,"protein_coding","7",107563971,107623317,37.13,304.847698648108,197.726185826706,200.001357539261,182.905399251515,181.897254009314,151.519464916883
"ENSG00000288559.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,17.2770453634986,20.3391211056876,7.21994997045455,14.3312988007338,10.8228189226345
"ENSG00000288577.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,2.87950756058309,1.1299511725382,0.802216663383839,0,5.82767172757244
"ENSG00000288596.2","ENSG00000288596","C8orf44",56260,"lncRNA","8",66667615,66685564,40.76,16.6064894205195,11.5180302423324,15.8193164155348,8.02216663383839,23.1505596011854,14.1529170526759
"ENSG00000288604.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,8.63852268174928,1.1299511725382,0.802216663383839,7.71685320039513,9.99029439012418
"ENSG00000288606.1",NA,NA,NA,NA,NA,NA,NA,NA,64.0536020505753,47.0319568228572,39.5482910388369,36.9019665156566,50.7107496025966,40.7937020930071
"ENSG00000288612.1",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,21.1163887776093,24.8589257958404,30.4842332085859,6.61444560033868,14.9854415851863
"ENSG00000288620.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,23.0360604846647,18.0792187606112,16.0443332676768,18.7409292009596,17.4830151827173
"ENSG00000288632.1",NA,NA,NA,NA,NA,NA,NA,NA,126.921026285399,143.975378029155,98.3057520108232,113.112549537121,89.2950156045722,115.720910018938
"ENSG00000288633.1",NA,NA,NA,NA,NA,NA,NA,NA,27.282089762282,14.3975378029155,31.6386328310695,38.5063998424243,4.40963040022579,13.3203925201656
"ENSG00000288635.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0,2.2599023450764,0,2.20481520011289,0
"ENSG00000288640.1",NA,NA,NA,NA,NA,NA,NA,NA,47.4471126300557,9.59835853527698,58.7574609719863,42.5174831593435,18.7409292009596,33.3009813004139
"ENSG00000288642.1","ENSG00000288642","CDR1",NA,"lncRNA","X",140783578,140784366,44.11,14.2341337890167,1.9196717070554,0,16.0443332676768,2.20481520011289,0
"ENSG00000288649.2","ENSG00000288649","ACTL10",170487,"protein_coding","20",33666943,33668525,68.04,15.4203116047681,15.3573736564432,12.4294628979202,24.0664999015152,7.71685320039513,4.99514719506209
"ENSG00000288663.1",NA,NA,NA,NA,NA,NA,NA,NA,117.431603759388,101.742600473936,92.6559961481322,100.27708292298,188.511699609652,168.16995556709
"ENSG00000288670.1",NA,NA,NA,NA,NA,NA,NA,NA,35.5853344725418,24.9557321917201,42.9381445564515,77.8150163482324,37.4818584019192,43.2912756905381
"ENSG00000288674.1",NA,NA,NA,NA,NA,NA,NA,NA,14.2341337890167,18.2368812170263,11.299511725382,26.4731498916667,45.1987116023143,39.1286530279864
"ENSG00000288675.1","ENSG00000288675","PANO1",101927423,"protein_coding","11",797511,799190,66.9,30.8406232095362,25.9155680452478,2.2599023450764,17.6487665944445,16.5361140008467,16.650490650207
"ENSG00000288683.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,16.3172095099709,27.1188281409167,12.0332499507576,22.0481520011289,9.15776985761383
"ENSG00000288684.1",NA,NA,NA,NA,NA,NA,NA,NA,40.3300457355474,43.1926134087464,9.03960938030558,71.3972830411616,39.6866736020321,40.7937020930071
"ENSG00000288695.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,2.87950756058309,9.03960938030558,8.02216663383839,12.1264836006209,4.16262266255174
"ENSG00000288701.1","ENSG00000288701","PRRC2B",84726,"protein_coding","9",131373636,131500197,49.11,5518.09919887548,5160.0775485649,5536.76074543717,5289.81667835303,4491.20856262996,4662.13738205795
"ENSG00000288710.1",NA,NA,NA,NA,NA,NA,NA,NA,61.6812464190725,0,6.77970703522919,0,63.9396408032739,38.296128495476
"ENSG00000288722.1","ENSG00000288722","F8A1",8263,"protein_coding","X",154886355,154888061,64.67,408.045168618479,430.006462380409,341.245254106536,344.953165255051,415.607665221281,281.393291988498
"ENSG00000288736.2",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,17.2770453634986,14.6893652429966,16.0443332676768,30.8674128015805,38.296128495476
"ENSG00000288741.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,5.75901512116619,0,0.802216663383839,2.20481520011289,4.99514719506209
"ENSG00000288746.2",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,11.5180302423324,3.38985351761459,8.02216663383839,4.40963040022579,6.66019626008279
"ENSG00000288748.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,3.83934341411079,0,9.62659996060606,3.30722280016934,7.49272079259314
"ENSG00000288752.2",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,2.87950756058309,5.64975586269099,2.40664999015152,17.6385216009032,15.8179661176966
"ENSG00000288759.2",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,2.87950756058309,3.38985351761459,9.62659996060606,2.20481520011289,4.16262266255174
"ENSG00000288761.2",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,0,2.2599023450764,0,4.40963040022579,2.49757359753105
"ENSG00000288781.2",NA,NA,NA,NA,NA,NA,NA,NA,60.4950686033211,39.3532699946356,35.0284863486841,38.5063998424243,11.0240760005645,30.8034077028829
"ENSG00000288802.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,7.67868682822158,30.5086816585313,32.8908831987374,1.10240760005645,0.832524532510349
"ENSG00000288806.2",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,11.5180302423324,29.3787304859931,25.6709332282828,14.3312988007338,14.9854415851863
"ENSG00000288811.2","ENSG00000288811","FAM247A",105372935,"lncRNA","22",18349942,18361190,48.87,7.11706689450836,7.67868682822158,0,8.02216663383839,14.3312988007338,4.16262266255174
"ENSG00000288815.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,0.959835853527698,2.2599023450764,0,2.20481520011289,0.832524532510349
"ENSG00000288818.1",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,5.75901512116619,12.4294628979202,8.02216663383839,15.4337064007903,4.16262266255174
"ENSG00000288820.2",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,0.959835853527698,11.299511725382,8.02216663383839,16.5361140008467,13.3203925201656
"ENSG00000288823.1",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,10.5581943888047,4.51980469015279,4.81329998030303,4.40963040022579,6.66019626008279
"ENSG00000288825.1","ENSG00000288825","H2AC18",8337,"protein_coding","1",149842218,149842750,63.41,244.352630044787,266.8343672807,305.086816585313,289.600215481566,147.722618407564,107.395664693835
"ENSG00000288827.1",NA,NA,NA,NA,NA,NA,NA,NA,0,1.9196717070554,0,1.60443332676768,7.71685320039513,15.8179661176966
"ENSG00000288829.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,0.959835853527698,0,2.40664999015152,1.10240760005645,6.66019626008279
"ENSG00000288833.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,3.83934341411079,4.51980469015279,2.40664999015152,7.71685320039513,4.16262266255174
"ENSG00000288838.1",NA,NA,NA,NA,NA,NA,NA,NA,14.2341337890167,9.59835853527698,14.6893652429966,13.6376832775253,40.7890812020885,27.4733095728415
"ENSG00000288840.1",NA,NA,NA,NA,NA,NA,NA,NA,0,7.67868682822158,2.2599023450764,1.60443332676768,1.10240760005645,4.16262266255174
"ENSG00000288844.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,2.87950756058309,7.90965820776738,6.41773330707071,9.92166840050802,8.32524532510348
"ENSG00000288848.2",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,0,5.64975586269099,1.60443332676768,1.10240760005645,0.832524532510349
"ENSG00000288849.1",NA,NA,NA,NA,NA,NA,NA,NA,59.3088907875697,64.3090021863557,54.2376562818335,39.3086165058081,52.9155648027095,74.9272079259314
"ENSG00000288851.1",NA,NA,NA,NA,NA,NA,NA,NA,18.9788450520223,36.4737624340525,29.3787304859931,31.2864498719697,44.0963040022579,64.9369135358072
"ENSG00000288852.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,1.9196717070554,5.64975586269099,2.40664999015152,11.0240760005645,17.4830151827173
"ENSG00000288864.1","ENSG00000288864","ARHGAP11A-SCG5",114118903,"protein_coding","15",32613860,32697095,40.94,10.6756003417625,16.3172095099709,12.4294628979202,2.40664999015152,3.30722280016934,19.148064247738
"ENSG00000288868.2",NA,NA,NA,NA,NA,NA,NA,NA,14.2341337890167,8.63852268174928,14.6893652429966,12.8354666141414,16.5361140008467,17.4830151827173
"ENSG00000288871.2",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,16.3172095099709,2.2599023450764,13.6376832775253,34.1746356017499,21.6456378452691
"ENSG00000288873.2",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,2.87950756058309,6.77970703522919,6.41773330707071,19.843336801016,8.32524532510348
"ENSG00000288877.2",NA,NA,NA,NA,NA,NA,NA,NA,0,1.9196717070554,3.38985351761459,1.60443332676768,3.30722280016934,4.16262266255174
"ENSG00000288880.2",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,2.87950756058309,13.5594140704584,3.20886665353535,2.20481520011289,13.3203925201656
"ENSG00000288885.2",NA,NA,NA,NA,NA,NA,NA,NA,24.9097341307793,25.9155680452478,35.0284863486841,24.868716564899,22.0481520011289,14.1529170526759
"ENSG00000288888.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,3.83934341411079,12.4294628979202,4.01108331691919,16.5361140008467,12.4878679876552
"ENSG00000288890.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,4.79917926763849,3.38985351761459,4.81329998030303,2.20481520011289,4.16262266255174
"ENSG00000288891.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,3.83934341411079,4.51980469015279,5.61551664368687,2.20481520011289,5.82767172757244
"ENSG00000288899.1",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,3.83934341411079,2.2599023450764,11.2310332873737,6.61444560033868,9.15776985761383
"ENSG00000288904.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,4.79917926763849,5.64975586269099,6.41773330707071,4.40963040022579,3.33009813004139
"ENSG00000288905.2","ENSG00000288905","LSP1P5",645166,"lncRNA","1",144716025,144758298,46.74,128.107204101151,143.015542175627,128.814433669355,127.55244947803,71.6564940036691,90.745174043628
"ENSG00000288906.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0.959835853527698,3.38985351761459,0.802216663383839,0,2.49757359753105
"ENSG00000288908.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,7.67868682822158,4.51980469015279,14.4398999409091,16.5361140008467,4.16262266255174
"ENSG00000288911.2",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,6.71885097469388,6.77970703522919,7.21994997045455,6.61444560033868,7.49272079259314
"ENSG00000288917.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,5.75901512116619,12.4294628979202,8.02216663383839,0,6.66019626008279
"ENSG00000288920.1","ENSG00000288920","RPSA2",388524,"protein_coding","19",23762944,23871162,40.7,590.716552244194,630.612155767697,714.129141044141,735.63268032298,605.221772430989,596.92008980992
"ENSG00000288924.1",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,26.8754038987755,32.7685840036077,41.7152664959596,37.4818584019192,66.6019626008279
"ENSG00000288927.2",NA,NA,NA,NA,NA,NA,NA,NA,9.48942252601115,15.3573736564432,15.8193164155348,12.0332499507576,14.3312988007338,12.4878679876552
"ENSG00000288928.1",NA,NA,NA,NA,NA,NA,NA,NA,28.4682675780334,16.3172095099709,16.949267588073,41.7152664959596,9.92166840050802,22.4781623777794
"ENSG00000288934.2",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,5.75901512116619,5.64975586269099,2.40664999015152,8.81926080045158,3.33009813004139
"ENSG00000288935.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,2.87950756058309,0,1.60443332676768,7.71685320039513,1.6650490650207
"ENSG00000288947.2",NA,NA,NA,NA,NA,NA,NA,NA,65.2397798663266,79.6663758427989,98.3057520108232,80.2216663383839,2.20481520011289,14.1529170526759
"ENSG00000288953.1",NA,NA,NA,NA,NA,NA,NA,NA,40.3300457355474,18.2368812170263,30.5086816585313,20.055416584596,27.5601900014112,27.4733095728415
"ENSG00000288955.1",NA,NA,NA,NA,NA,NA,NA,NA,32.0268010252876,13.4377019493878,6.77970703522919,7.21994997045455,9.92166840050802,10.8228189226345
"ENSG00000288961.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0.959835853527698,1.1299511725382,1.60443332676768,5.51203800028224,3.33009813004139
"ENSG00000288971.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,4.79917926763849,4.51980469015279,14.4398999409091,2.20481520011289,4.16262266255174
"ENSG00000288979.1",NA,NA,NA,NA,NA,NA,NA,NA,16.6064894205195,11.5180302423324,4.51980469015279,8.82438329722223,13.2288912006774,12.4878679876552
"ENSG00000288983.2",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,1.9196717070554,0,0.802216663383839,5.51203800028224,5.82767172757244
"ENSG00000288984.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,7.67868682822158,14.6893652429966,16.8465499310606,17.6385216009032,12.4878679876552
"ENSG00000288988.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,3.83934341411079,3.38985351761459,1.60443332676768,6.61444560033868,8.32524532510348
"ENSG00000289001.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,4.51980469015279,7.21994997045455,1.10240760005645,8.32524532510348
"ENSG00000289003.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,10.5581943888047,10.1695605528438,2.40664999015152,9.92166840050802,18.3155397152277
"ENSG00000289007.2","ENSG00000289007","LINC03112",101928092,"lncRNA","X",2566024,2609207,47,13.0479559732653,10.5581943888047,28.2487793134549,22.4620665747475,2.20481520011289,1.6650490650207
"ENSG00000289007.2_PAR_Y","ENSG00000289007","LINC03112",101928092,"lncRNA","X",2566024,2609207,47,13.0479559732653,10.5581943888047,28.2487793134549,22.4620665747475,2.20481520011289,1.6650490650207
"ENSG00000289009.2",NA,NA,NA,NA,NA,NA,NA,NA,17.7926672362709,21.1163887776093,22.599023450764,25.6709332282828,28.6625976014676,21.6456378452691
"ENSG00000289015.1",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,5.75901512116619,5.64975586269099,1.60443332676768,2.20481520011289,3.33009813004139
"ENSG00000289018.2",NA,NA,NA,NA,NA,NA,NA,NA,15.4203116047681,12.4778660958601,12.4294628979202,8.82438329722223,8.81926080045158,3.33009813004139
"ENSG00000289019.1",NA,NA,NA,NA,NA,NA,NA,NA,0,1.9196717070554,4.51980469015279,5.61551664368687,17.6385216009032,8.32524532510348
"ENSG00000289021.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0.959835853527698,4.51980469015279,4.81329998030303,1.10240760005645,1.6650490650207
"ENSG00000289028.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,4.79917926763849,4.51980469015279,15.2421166042929,2.20481520011289,0.832524532510349
"ENSG00000289029.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,12.4778660958601,3.38985351761459,8.02216663383839,5.51203800028224,13.3203925201656
"ENSG00000289031.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,9.59835853527698,0,3.20886665353535,3.30722280016934,4.16262266255174
"ENSG00000289038.2",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,0.959835853527698,0,2.40664999015152,2.20481520011289,4.16262266255174
"ENSG00000289041.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0.959835853527698,1.1299511725382,0,2.20481520011289,2.49757359753105
"ENSG00000289042.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0.959835853527698,0,2.40664999015152,3.30722280016934,6.66019626008279
"ENSG00000289043.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,4.79917926763849,1.1299511725382,1.60443332676768,4.40963040022579,5.82767172757244
"ENSG00000289045.1",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,7.67868682822158,9.03960938030558,8.02216663383839,5.51203800028224,3.33009813004139
"ENSG00000289047.2",NA,NA,NA,NA,NA,NA,NA,NA,245.538807860538,228.440933139592,231.639990370331,248.68716564899,243.632079612475,190.64811794487
"ENSG00000289056.2",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,20.1565529240816,25.9888769683786,31.2864498719697,24.2529672012418,7.49272079259314
"ENSG00000289065.1",NA,NA,NA,NA,NA,NA,NA,NA,0,0.959835853527698,0,1.60443332676768,6.61444560033868,3.33009813004139
"ENSG00000289073.1",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,1.9196717070554,1.1299511725382,2.40664999015152,0,3.33009813004139
"ENSG00000289083.1",NA,NA,NA,NA,NA,NA,NA,NA,21.3512006835251,19.196717070554,10.1695605528438,13.6376832775253,15.4337064007903,19.9805887802484
"ENSG00000289089.1",NA,NA,NA,NA,NA,NA,NA,NA,53.3780017088127,52.7909719440234,63.2772656621391,49.737433129798,0,3.33009813004139
"ENSG00000289092.1",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,7.67868682822158,11.299511725382,13.6376832775253,12.1264836006209,13.3203925201656
"ENSG00000289094.1",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,0.959835853527698,2.2599023450764,6.41773330707071,5.51203800028224,1.6650490650207
"ENSG00000289100.1",NA,NA,NA,NA,NA,NA,NA,NA,349.922455646661,479.917926763849,449.720566670203,588.024814260354,184.102069209427,158.179661176966
"ENSG00000289102.1",NA,NA,NA,NA,NA,NA,NA,NA,10.6756003417625,21.1163887776093,21.4690722782258,9.62659996060606,22.0481520011289,11.6553434551449
"ENSG00000289106.2",NA,NA,NA,NA,NA,NA,NA,NA,34.3991566567904,37.4335982875802,47.4579492466043,46.5285664762626,13.2288912006774,18.3155397152277
"ENSG00000289123.2",NA,NA,NA,NA,NA,NA,NA,NA,1.18617781575139,0,2.2599023450764,1.60443332676768,3.30722280016934,0.832524532510349
"ENSG00000289124.1",NA,NA,NA,NA,NA,NA,NA,NA,14.2341337890167,11.5180302423324,41.8081933839133,19.2531999212121,44.0963040022579,41.6262266255174
"ENSG00000289131.2",NA,NA,NA,NA,NA,NA,NA,NA,4.74471126300557,8.63852268174928,3.38985351761459,6.41773330707071,16.5361140008467,26.6407850403312
"ENSG00000289132.1",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,3.83934341411079,2.2599023450764,2.40664999015152,7.71685320039513,0.832524532510349
"ENSG00000289135.2",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,13.4377019493878,18.0792187606112,12.0332499507576,2.20481520011289,9.99029439012418
"ENSG00000289138.1",NA,NA,NA,NA,NA,NA,NA,NA,11.8617781575139,3.83934341411079,10.1695605528438,8.02216663383839,24.2529672012418,17.4830151827173
"ENSG00000289149.1",NA,NA,NA,NA,NA,NA,NA,NA,0,5.75901512116619,3.38985351761459,3.20886665353535,4.40963040022579,0.832524532510349
"ENSG00000289155.2",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,0.959835853527698,2.2599023450764,0,1.10240760005645,7.49272079259314
"ENSG00000289161.2",NA,NA,NA,NA,NA,NA,NA,NA,78.287735839592,120.93931754449,159.323115327886,122.739149497727,73.8613092037819,72.4296343284003
"ENSG00000289182.1",NA,NA,NA,NA,NA,NA,NA,NA,35.5853344725418,17.2770453634986,18.0792187606112,4.81329998030303,29.7650052015241,39.9611775604967
"ENSG00000289183.2",NA,NA,NA,NA,NA,NA,NA,NA,3.55853344725418,0.959835853527698,3.38985351761459,3.20886665353535,1.10240760005645,1.6650490650207
"ENSG00000289190.2",NA,NA,NA,NA,NA,NA,NA,NA,7.11706689450836,5.75901512116619,4.51980469015279,0,6.61444560033868,8.32524532510348
"ENSG00000289194.1",NA,NA,NA,NA,NA,NA,NA,NA,27.282089762282,23.9958963381924,21.4690722782258,32.8908831987374,15.4337064007903,33.3009813004139
"ENSG00000289206.1",NA,NA,NA,NA,NA,NA,NA,NA,0,5.75901512116619,5.64975586269099,1.60443332676768,1.10240760005645,4.16262266255174
"ENSG00000289207.1",NA,NA,NA,NA,NA,NA,NA,NA,8.30324471025975,2.87950756058309,0,4.01108331691919,8.81926080045158,14.1529170526759
"ENSG00000289210.1",NA,NA,NA,NA,NA,NA,NA,NA,13.0479559732653,5.75901512116619,23.7289746233022,8.02216663383839,7.71685320039513,4.16262266255174
"ENSG00000289213.2",NA,NA,NA,NA,NA,NA,NA,NA,5.93088907875697,3.83934341411079,2.2599023450764,3.20886665353535,1.10240760005645,0.832524532510349
"ENSG00000289222.2",NA,NA,NA,NA,NA,NA,NA,NA,2.37235563150279,1.9196717070554,10.1695605528438,4.01108331691919,4.40963040022579,8.32524532510348
