"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","C1E_A","ENU_B","CTL_B","C1E_B","ENU_C","CTL_C","C1E_C"
"ENSG00000182511.12","ENSG00000182511","FES",2242,"protein_coding","15",90883695,90895776,59.18,114.621449464232,120.156790362379,163.19188481474,118.34221991717,141.363935410183,197.152194519241,130.549429128299,101.598047697006,252.021808253112
"ENSG00000182512.5","ENSG00000182512","GLRX5",51218,"protein_coding","14",95533503,95544724,45.13,587.739772784681,665.786805614492,480.565059577149,621.876763486302,646.822192836129,793.61264088202,821.893797294685,735.945521973273,961.814376415154
"ENSG00000182518.14","ENSG00000182518","VCF2",90736,"protein_coding","X",55143102,55161310,36.9,64.6269874638757,82.7309048396706,64.0753412769533,60.3313278009099,69.0382010142756,94.0726207350692,66.9775332049536,65.73991321571,102.461325322577
"ENSG00000182534.14","ENSG00000182534","MXRA7",439921,"protein_coding","17",76672551,76711004,52.37,9566.01352177557,9349.57713860706,6972.19807269848,9125.11332988763,9340.7042205624,7573.84674173408,7149.567866522,6809.63049101952,6169.16334563191
"ENSG00000182541.18","ENSG00000182541","LIMK2",3985,"protein_coding","22",31212239,31280080,47.35,498.725242881607,476.687594552388,224.263694469336,487.29149377658,427.379339612182,301.232540864424,356.456702141618,350.897458852686,409.01900027964
"ENSG00000182544.9","ENSG00000182544","MFSD5",84975,"protein_coding","12",53251251,53254406,57.73,614.566069467799,537.750881457859,471.554464710078,551.103475104466,581.071525203486,531.41022989704,493.817405833133,517.381654658705,498.259509431562
"ENSG00000182551.14","ENSG00000182551","ADI1",55256,"protein_coding","2",3497366,3519531,44.46,1126.70446069097,1179.90028568959,1348.58569843838,1103.36716805126,1246.797034984,1205.93093601871,1459.88318138255,1361.75534518256,1298.11888775619
"ENSG00000182552.15","ENSG00000182552","RWDD4",201965,"protein_coding","4",183639635,183659203,40.25,493.847734393767,539.720664906423,617.726336998128,445.523651452873,507.102024116762,508.392460993778,477.924431852296,426.028788242069,475.949382143581
"ENSG00000182568.18","ENSG00000182568","SATB1",6304,"protein_coding","3",18345377,18445621,36.43,160.957780098709,148.718650366551,440.517971279054,93.9776452283405,88.7634013040686,276.213226839139,152.118465245149,116.112054510864,119.813646546561
"ENSG00000182575.8","ENSG00000182575","NXPH3",11248,"protein_coding","17",49575871,49583827,59.75,24.3875424391984,24.6222931070448,5.00588603726197,29.0054460581298,18.903316944385,11.0084981711251,9.08169941762083,9.39141617367286,18.1786222346507
"ENSG00000182580.3","ENSG00000182580","EPHB3",2049,"protein_coding","3",184561785,184582408,58.43,86.5757756591543,64.0179620783166,190.223669415955,53.3700207469588,72.3257343959077,186.143696348116,147.577615536338,127.211000897932,66.1040808532752
"ENSG00000182586.9","ENSG00000182586","LINC00334",114042,"lncRNA","21",45234308,45264548,49.54,6.0968856097996,1.96978344856359,6.00706324471437,2.32043568465038,1.64376669081609,7.00540792707962,3.40563728160781,5.1225906401852,0
"ENSG00000182600.10","ENSG00000182600","SNORC",389084,"protein_coding","2",232857270,232878708,50.37,7.31626273175952,4.92445862140897,18.0211897341431,5.80108921162596,2.46565003622413,3.00231768303412,2.27042485440521,3.41506042679013,0.82630101066594
"ENSG00000182606.17","ENSG00000182606","TRAK1",22906,"protein_coding","3",42013802,42225890,44.94,1682.74042830469,1533.47641470675,952.119524287227,1760.05046680732,1570.61907307477,889.686806739112,1080.72223069688,965.60833567491,1270.85095440422
"ENSG00000182612.11","ENSG00000182612","TSPAN10",83882,"protein_coding","17",81637171,81648754,55.79,71.9432501956352,55.1539365597804,19.0223669415955,73.0937240664871,86.2977512678445,39.0301298794436,86.2761444673979,69.1549736425002,36.3572444693014
"ENSG00000182621.18","ENSG00000182621","PLCB1",23236,"protein_coding","20",8077251,8968360,38.19,40.2394450246773,48.2596944898079,183.215428963788,55.6904564316092,41.9160506158102,145.112021346649,441.597634181813,382.486767800495,182.612523357173
"ENSG00000182628.13","ENSG00000182628","SKA2",348235,"protein_coding","17",59109857,59155260,41.22,681.631811175595,746.547927005599,899.05713229225,726.29636929557,867.908812750893,697.538475024928,735.617652827287,747.898233467039,932.06754003118
"ENSG00000182636.8","ENSG00000182636","NDN",4692,"protein_coding","15",23685400,23687305,52.15,935.262252543258,906.10038633925,955.123055909585,496.573236515182,765.995277920296,764.59023661269,719.724678846451,713.747629199137,1003.12942694845
"ENSG00000182648.15","ENSG00000182648","RNF32-DT",100506380,"lncRNA","7",156388922,156640654,44.18,70.7238730736753,54.1690448354986,71.08358172912,76.5743775934626,68.2163176688675,62.0478987827052,60.166258641738,57.2022621487347,73.5407899492686
"ENSG00000182667.15","ENSG00000182667","NTM",50863,"protein_coding","11",131370478,132336822,43.25,462.143929222809,322.059593840146,215.253099602265,306.297510373851,281.905987474959,232.179234154639,466.57230758027,395.293244400958,424.718719482293
"ENSG00000182670.14","ENSG00000182670","TTC3",7267,"protein_coding","21",37073226,37203112,38.7,12474.22795765,12459.865203889,12946.2224695669,14110.569398359,11731.5628723544,10455.0709448858,7377.74556438972,6727.66904077656,7725.08814871587
"ENSG00000182685.8","ENSG00000182685","BRICD5",283870,"protein_coding","16",2209253,2210905,65.82,29.2650509270381,11.8187006913815,14.0164809043335,3.48065352697557,6.57506676326434,17.0131335371934,12.4873366992286,12.806476600463,17.3523212239847
"ENSG00000182700.5","ENSG00000182700","IGIP",492311,"protein_coding","5",140125937,140129392,35.5,191.442208147707,158.567567609369,107.125961197406,212.31986514551,119.994968429574,89.0687579300123,129.414216701097,144.286303031883,57.8410707466158
"ENSG00000182704.8","ENSG00000182704","TSKU",25987,"protein_coding","11",76782251,76798153,55.35,1020.61865108045,1082.39600498569,1876.20608676579,1095.24564315498,937.768897110577,1962.5149921433,946.767164286971,874.255469258274,693.266547948724
"ENSG00000182712.16","ENSG00000182712","CMC4",100272147,"protein_coding","X",155061622,155071136,40.03,124.376466439912,98.4891724281793,124.145973724097,102.099170124617,98.6260014489651,124.09579756541,107.845180584247,68.3012085358026,93.3720142052512
"ENSG00000182718.18","ENSG00000182718","ANXA2",302,"protein_coding","15",60347134,60402883,44.95,26575.1049959945,25055.6454657288,17878.0213934774,27044.6779046002,27975.265310999,21982.9700751758,37761.7061784674,37510.1699627561,39703.7635624984
"ENSG00000182742.6","ENSG00000182742","HOXB4",3214,"protein_coding","17",48575507,48578350,56.5,352.399988246417,391.986906264154,457.537983805744,476.849533195654,514.498974225435,493.380872578607,248.61152155737,240.761760088704,397.450786130317
"ENSG00000182749.6","ENSG00000182749","PAQR7",164091,"protein_coding","1",25861484,25875708,52.5,797.472637761787,838.142857363806,848.998271919631,964.141026972234,773.392228028968,946.73084271676,672.045756903941,671.059373864261,585.847416562151
"ENSG00000182752.10","ENSG00000182752","PAPPA",5069,"protein_coding","9",116153791,116402321,42.35,5732.29185033358,5247.5031069734,7851.23166084168,3387.83609958956,2374.42098488383,3189.46215194325,8441.43960867856,6507.3976432486,2495.42905221114
"ENSG00000182768.9","ENSG00000182768","NGRN",51335,"protein_coding","15",90265659,90275778,46.83,1447.40064376642,1475.36780297413,1208.42088939504,1476.95731327997,1312.54770261664,1174.90698662735,1348.63236351669,1167.95066596222,1239.45151599891
"ENSG00000182774.13","ENSG00000182774","RPS17",6218,"protein_coding","15",82536750,82540459,49.43,8008.86893703275,7707.76263422932,6664.83667001059,8106.44206432611,7960.7620836223,7767.99661857029,9812.77622073931,8363.48298520903,6893.82933198594
"ENSG00000182796.16","ENSG00000182796","TMEM198B",NA,"transcribed_unitary_pseudogene","12",55832159,55834988,54.31,259.727326977463,253.117173140421,331.389655666743,236.684439834339,202.183302970378,264.203956107003,274.72140738303,307.355438411112,208.227854687817
"ENSG00000182809.11","ENSG00000182809","CRIP2",1397,"protein_coding","14",105472962,105480162,69.59,492.628357271807,439.26170902968,537.632160401936,396.794502075215,424.913689575958,766.591781734713,242.935459421357,337.237217145525,1104.76445126036
"ENSG00000182810.7","ENSG00000182810","DDX28",55794,"protein_coding","16",68020916,68023232,55.37,82.9176442932745,98.4891724281793,123.144796516645,54.530238589284,59.1756008693791,91.070303052035,87.4113568946005,53.7872017219446,159.476095058526
"ENSG00000182827.9","ENSG00000182827","ACBD3",64746,"protein_coding","1",226144679,226186741,41.45,2229.02137894273,2229.79486377398,2128.50274304379,2510.71141079171,2315.24538401446,2174.67877507772,2091.0612909072,2086.60192076877,1874.05069219035
"ENSG00000182831.12","ENSG00000182831","HAPSTR1",29035,"protein_coding","16",9091644,9121635,42.03,1235.2290245454,1356.19590433603,1336.57157194895,1432.86903527161,1281.31613549114,1138.87917443094,1103.42647924093,1097.08816210633,1093.19623711104
"ENSG00000182858.14","ENSG00000182858","ALG12",79087,"protein_coding","22",49900229,49918438,55.65,662.121777224236,648.05875457742,700.824045216676,652.042427386757,627.918875891745,746.576330514485,514.251229522779,421.759962708581,542.053462996857
"ENSG00000182871.16","ENSG00000182871","COL18A1",80781,"protein_coding","21",45405165,45513720,59.66,5007.98183988939,5744.8734277357,8772.31469169788,5164.12961618943,5947.969770718,8028.19748443324,5696.49595970266,5505.07740798569,6232.78852345318
"ENSG00000182872.16","ENSG00000182872","RBM10",8241,"protein_coding","X",47145221,47186813,50.27,890.145299030741,966.178781520439,859.010043994155,1055.79823651592,1037.21678190495,1116.86217808869,1031.90809632717,1045.00849059778,1241.93041903091
"ENSG00000182873.5","ENSG00000182873","PRKCZ-AS1",100506504,"lncRNA","1",2181794,2184389,57.78,17.0712797074389,13.7884841399451,13.0153036968811,10.4419605809267,9.04071679948847,13.0100432931479,20.4338236896469,21.3441276674383,24.7890303199782
"ENSG00000182890.5","ENSG00000182890","GLUD2",2747,"protein_coding","X",121047610,121050094,47.81,3.65813136587976,4.92445862140897,8.00941765961916,9.28174273860153,5.7531834178563,5.00386280505687,7.94648699041822,12.806476600463,1.65260202133188
"ENSG00000182899.17","ENSG00000182899","RPL35A",6165,"protein_coding","3",197950190,197956610,44.87,5009.20121701135,4999.31039245438,3880.56285608548,5028.38412863738,4813.77075405491,5505.24985812357,5630.65363892491,4641.06712000779,4594.23361930263
"ENSG00000182901.18","ENSG00000182901","RGS7",6000,"protein_coding","1",240767636,241357374,39.16,6.0968856097996,1.96978344856359,2.00235441490479,3.48065352697557,7.39695010867238,0,7.94648699041822,0,6.61040808532752
"ENSG00000182903.16","ENSG00000182903","ZNF721",170960,"protein_coding","4",425815,499156,41.11,148.76400887911,204.857478650613,173.203656889264,131.104616182747,173.417385881097,174.134425615979,154.388890099554,151.970188992161,185.091426389171
"ENSG00000182916.8","ENSG00000182916","TCEAL7",56849,"protein_coding","X",103330229,103332326,44.23,270.701721075102,281.679033144593,219.257808432074,255.247925311542,302.45307111016,178.137515860025,113.52124272026,107.574403443889,201.617446602489
"ENSG00000182919.15","ENSG00000182919","C11orf54",28970,"protein_coding","11",93741591,93764749,41.12,591.397904150561,647.073862853138,712.838171706105,685.688744814188,728.188644031526,624.482078071097,400.729986802519,451.641741442995,463.554866983592
"ENSG00000182923.20","ENSG00000182923","CEP63",80254,"protein_coding","3",134485699,134587789,38.86,542.622819272164,497.370320762306,539.634514816841,618.396109959327,507.92390746217,491.379327456585,471.113157289081,522.50424529889,419.760913418297
"ENSG00000182931.10","ENSG00000182931","WFDC10B",280664,"protein_coding","20",45684651,45705019,41.5,2.43875424391984,9.84891724281793,2.00235441490479,9.28174273860153,13.1501335265287,7.00540792707962,2.27042485440521,4.26882553348766,0
"ENSG00000182934.12","ENSG00000182934","SRPRA",6734,"protein_coding","11",126262938,126269144,49.57,3028.93277094844,3116.19741562759,2627.08899235508,3556.06768672671,3311.367998649,2997.31382022907,3350.01187267488,3199.05785479566,2801.16042615754
"ENSG00000182944.18","ENSG00000182944","EWSR1",2130,"protein_coding","22",29268009,29300525,44.02,2409.4891929928,2549.88467416556,2476.91241123722,1992.09403527235,2713.03692319195,2620.02256472778,3943.72797210184,3728.39222094813,3800.98464906332
"ENSG00000182950.3","ENSG00000182950","CIMAP1C",161753,"protein_coding","15",75724041,75727688,55.24,4.87750848783968,2.95467517284538,0,6.96130705395115,0,5.00386280505687,5.67606213601302,0,4.1315050533297
"ENSG00000182952.5","ENSG00000182952","HMGN4",10473,"protein_coding","6",26538366,26546933,41.64,970.624189080096,1155.27799258254,1225.44090192173,1108.00803942056,1150.63668357126,1211.93557138477,1042.12500817199,998.905174836113,1160.12661897498
"ENSG00000182957.16","ENSG00000182957","SPATA13",221178,"protein_coding","13",23979805,24307074,44.13,656.024891614437,717.001175277146,612.720450960866,1102.20695020893,913.934280093743,594.458901240756,501.763892823551,630.932413849477,534.616753900863
"ENSG00000182963.11","ENSG00000182963","GJC1",10052,"protein_coding","17",44798448,44830816,44.78,876.732150689182,854.886016676597,837.985322637654,837.677282158788,1011.7383981973,1060.81891467206,515.386441949982,728.261636012995,1266.71944935089
"ENSG00000182973.20","ENSG00000182973","CNOT10",25904,"protein_coding","3",32685145,32773875,41.97,187.784076781828,185.159644164977,318.374351969861,200.717686722258,218.620969878539,241.186187203741,230.448122722129,220.271397527963,290.031654743745
"ENSG00000182979.18","ENSG00000182979","MTA1",9112,"protein_coding","14",105419820,105470729,59.42,1782.7293523054,1816.14033957563,1736.04127772245,2184.69019709834,1829.5123268783,1807.39524518654,1437.1789328385,1173.92702170911,1698.87487792917
"ENSG00000182983.15","ENSG00000182983","ZNF662",389114,"protein_coding","3",42906142,42919334,44.49,15.851902585479,19.6978344856359,31.0364934310242,6.96130705395115,23.8346170168332,13.0100432931479,13.6225491264312,23.0516578808334,12.3945151599891
"ENSG00000182985.18","ENSG00000182985","CADM1",23705,"protein_coding","11",115169218,115504957,38.54,2332.66843430933,2477.98757829299,2240.63459027846,1471.15622406834,1679.10767466863,3859.97976782087,4205.96204278565,3683.14267029316,1260.10904126556
"ENSG00000182986.15","ENSG00000182986","ZNF320",162967,"protein_coding","19",52860851,52897693,43.61,286.553623660581,309.256001424483,297.349630613361,312.098599585476,287.659170892815,248.191595130821,204.338236896469,203.196095394013,229.711680965131
"ENSG00000182993.5","ENSG00000182993","C12orf60",144608,"protein_coding","12",14803666,14906586,38.54,4.87750848783968,2.95467517284538,2.00235441490479,4.64087136930076,3.28753338163217,1.00077256101137,9.08169941762083,13.6602417071605,3.30520404266376
"ENSG00000183010.17","ENSG00000183010","PYCR1",5831,"protein_coding","17",81932384,81942412,62.3,2908.21443587441,2790.19825489032,2517.96067674277,2632.53428423586,2708.92750646491,3869.98749343098,2171.66137323858,2033.66848415352,2685.4782846643
"ENSG00000183011.14","ENSG00000183011","NAA38",84316,"protein_coding","17",7856685,7885238,44.28,488.970225905928,407.745173852662,293.344921783552,446.683869295199,445.460773211159,392.302843916459,353.05106486001,298.817787344136,480.080887196911
"ENSG00000183020.15","ENSG00000183020","AP2A2",161,"protein_coding","11",924881,1012245,53.11,2113.18055235654,2207.1423541155,2031.38855392091,2263.58501037645,2179.63463202213,2107.62701348995,1837.90891964102,1850.10898621355,2181.43466815808
"ENSG00000183023.19","ENSG00000183023","SLC8A1",6546,"protein_coding","2",40097270,40611053,37.43,923.068481323659,923.828437376322,1640.92944301447,772.705082988577,824.348995444267,1146.88535491903,1008.06863535591,1477.86739969343,1089.89103306837
"ENSG00000183032.12","ENSG00000183032","SLC25A21",89874,"protein_coding","14",36677921,37172606,38.4,20.7294110733186,13.7884841399451,7.00824045216676,10.4419605809267,19.725200289793,8.00618048809099,14.7577615536338,21.3441276674383,15.6997192026529
"ENSG00000183044.12","ENSG00000183044","ABAT",18,"protein_coding","16",8674596,8784575,47.34,118.279580830112,114.247440016688,105.123606782501,85.8561203320642,143.829585446407,72.0556243928189,111.250817865855,93.0603966300311,92.5457131945853
"ENSG00000183048.12","ENSG00000183048","SLC25A10",1468,"protein_coding","17",81712236,81721016,63.39,69.5044959517154,62.048178629753,102.120075160144,59.1711099585848,61.6412509056032,92.0710756130464,86.2761444673979,101.598047697006,172.696911229181
"ENSG00000183049.14","ENSG00000183049","CAMK1D",57118,"protein_coding","10",12349547,12835545,45.61,179.248436928108,144.779083469424,167.19659364455,187.955290456681,189.03316944385,191.147559153172,320.129904471134,356.020049492871,103.287626333242
"ENSG00000183054.13","ENSG00000183054","RGPD6",729540,"protein_coding","2",110513802,110610840,40.53,325.573691563298,153.64310898796,0,208.839211618534,110.954251630086,186.143696348116,130.549429128299,268.936008609723,266.895226445099
"ENSG00000183060.16","ENSG00000183060","LYSMD4",145748,"protein_coding","15",99715697,99733561,47.75,62.1882332199559,73.8668793211345,75.0882905589296,71.9335062241619,83.8321012316203,101.078028662149,88.5465693218031,91.352866416636,68.582983885273
"ENSG00000183077.16","ENSG00000183077","AFMID",125061,"protein_coding","17",78187358,78207702,51.06,191.442208147707,190.084102786386,154.181289947669,200.717686722258,178.348685953545,166.128245127888,96.4930563122213,124.64970557784,146.255278887871
"ENSG00000183087.15","ENSG00000183087","GAS6",2621,"protein_coding","13",113820549,113864076,57.6,43020.8442398679,40796.1850032004,18997.3375114092,38348.6803423746,45217.5560143143,25972.0495033672,19756.1018706069,20613.3047361052,19870.8867044945
"ENSG00000183098.11","ENSG00000183098","GPC6",10082,"protein_coding","13",93226807,94408020,37.14,815.763294591186,1022.3176098045,1935.27554200548,1058.11867220057,1110.36439964627,1611.24382322831,1419.01553400325,1441.15550010544,1155.99511392165
"ENSG00000183111.12","ENSG00000183111","ARHGEF37",389337,"protein_coding","5",149551947,149634968,44.76,29.2650509270381,24.6222931070448,41.0482655055482,30.165663900455,33.6972171617297,30.0231768303412,12.4873366992286,24.7591880942285,16.5260202133188
"ENSG00000183134.5","ENSG00000183134","PTGDR2",11251,"protein_coding","11",60850933,60855950,56.64,186.564699659868,182.204968992132,192.22602383086,245.966182572941,203.827069661195,244.188504886775,21.5690361168495,31.5893089478087,33.0520404266376
"ENSG00000183137.15","ENSG00000183137","CEP57L1",285753,"protein_coding","6",109095110,109174418,36.91,380.445662051495,342.742320050064,417.490895507649,329.501867220354,321.356388054545,349.26962379297,261.098858256599,305.647908197717,384.229969959662
"ENSG00000183153.7","ENSG00000183153","GJD3",125111,"protein_coding","17",40360652,40364737,62.92,192.661585269667,124.096357259506,163.19188481474,164.750933610177,183.279986025994,147.113566468672,99.8986935938291,118.673349830957,165.260202133188
"ENSG00000183155.5","ENSG00000183155","RABIF",5877,"protein_coding","1",202878282,202889149,45.5,126.815220683832,144.779083469424,138.16245462843,82.3754668050886,147.939002173448,128.098887809456,118.062092429071,119.527114937655,151.213084951867
"ENSG00000183160.9","ENSG00000183160","TMEM119",338773,"protein_coding","12",108589851,108598320,56.19,170.712797074389,167.431593127905,522.61450229015,175.192894191104,259.715137148941,358.276576842072,49.9493467969146,97.3292221635187,313.168083042391
"ENSG00000183161.6","ENSG00000183161","FANCF",2188,"protein_coding","11",22622533,22625823,43.69,145.10587751323,151.673325539396,154.181289947669,83.5356846474138,140.542052064775,189.14601403115,138.495916118718,157.946544739044,190.875533463832
"ENSG00000183172.9","ENSG00000183172","SMDT1",91689,"protein_coding","22",42079691,42084284,48.41,175.590305562228,171.371160025032,168.197770852002,189.115508299006,217.799086533131,221.170735983514,217.9607860229,196.365974540433,226.406476922468
"ENSG00000183199.6","ENSG00000183199","HSP90AB3P",NA,"processed_pseudogene","4",87891843,87894015,47.12,1.21937712195992,0,3.00353162235718,4.64087136930076,2.46565003622413,4.0030902440455,7.94648699041822,5.1225906401852,4.95780606399564
"ENSG00000183207.14","ENSG00000183207","RUVBL2",10856,"protein_coding","19",48993562,49015970,52.99,1136.45947766664,1084.36578843425,1227.44325633664,1220.5491701261,1170.36188386105,1466.13180188166,1725.52288934796,1552.99872908281,1955.85449224628
"ENSG00000183208.13","ENSG00000183208","GDPGP1",390637,"protein_coding","15",90233808,90245811,49.09,12.1937712195992,19.6978344856359,8.00941765961916,11.6021784232519,18.903316944385,18.0139060982047,21.5690361168495,11.9527114937655,16.5260202133188
"ENSG00000183250.13","ENSG00000183250","LINC01547",84536,"lncRNA","21",44932814,44939941,54.41,4.87750848783968,4.92445862140897,11.0129492819763,5.80108921162596,0.821883345408043,3.00231768303412,24.9746733984573,16.2215370272531,7.43670909599346
"ENSG00000183255.12","ENSG00000183255","PTTG1IP",754,"protein_coding","21",44849585,44873903,51,8477.10975186536,8132.25096739477,7989.39411547011,9023.01415976301,8734.97619499668,8547.59844359815,8174.66468828595,8931.23678116289,7994.46227819297
"ENSG00000183258.12","ENSG00000183258","DDX41",51428,"protein_coding","5",177511577,177516961,59.13,914.53284146994,913.979520133504,925.087739686013,828.395539420187,925.440646929456,1124.86835857678,1019.42075962794,962.193275248119,1103.9381502497
"ENSG00000183283.16","ENSG00000183283","DAZAP2",9802,"protein_coding","12",51238724,51271362,46.75,3705.68707363619,4037.07117783107,4180.9160183212,4399.54605809713,4431.59499844017,4082.1512763654,2774.45917208316,2583.49321286673,2909.40585855477
"ENSG00000183287.15","ENSG00000183287","CCBE1",147372,"protein_coding","18",59430939,59697662,42.8,2492.40683728608,2335.17827827213,2016.37089580912,3203.36146265985,3018.77752768374,1762.36047994103,1644.92280701657,2313.70343915031,1940.98107405429
"ENSG00000183291.18","ENSG00000183291","SELENOF",9403,"protein_coding","1",86862445,86914424,37.87,2059.5279589903,2279.03944998807,2313.72052642248,2398.17028008617,2326.75175085017,2233.72435617739,2439.5715060584,2463.11233282238,2059.14211857952
"ENSG00000183309.12","ENSG00000183309","ZNF623",9831,"protein_coding","8",143636019,143656418,47.93,453.60828936909,500.324995935151,482.567413992054,551.103475104466,478.336107027481,484.373919529505,409.81168622014,491.768701457779,451.986652834269
"ENSG00000183323.13","ENSG00000183323","CCDC125",202243,"protein_coding","5",69280175,69332809,43.76,36.5813136587976,54.1690448354986,83.0977082185488,24.364574688829,55.8880674877469,85.0656676859668,45.4084970881041,54.6409668286421,83.4564020772599
"ENSG00000183336.9","ENSG00000183336","BOLA2",552900,"protein_coding","16",29453590,29454351,61.15,99.9889240007134,147.733758642269,110.129492819763,118.34221991717,115.885551702534,138.10661341957,174.822713789201,120.380880044352,124.771452610557
"ENSG00000183337.18","ENSG00000183337","BCOR",54880,"protein_coding","X",40049815,40177329,53.23,546.280950638044,523.962397317914,501.58978093365,597.512188797474,544.086774660124,576.444995142552,645.935871078281,739.360582400063,501.564713474225
"ENSG00000183340.7","ENSG00000183340","JRKL",8690,"protein_coding","11",96389989,96507574,38.8,262.166081221383,281.679033144593,329.387301251838,234.364004149689,242.455586895373,304.234858547458,368.944038840846,418.344902281791,235.495788039793
"ENSG00000183346.9","ENSG00000183346","CABCOCO1",219621,"protein_coding","10",61662929,61766766,35.15,0,2.95467517284538,11.0129492819763,0,0.821883345408043,4.0030902440455,5.67606213601302,5.1225906401852,4.1315050533297
"ENSG00000183354.12","ENSG00000183354","BRD10",158358,"protein_coding","9",5881596,6008482,37.76,620.662955077599,560.40339111634,727.855829817891,602.153060166774,618.056275746848,546.42181831221,546.037177484452,556.654849566791,452.812953844935
"ENSG00000183386.10","ENSG00000183386","FHL3",2275,"protein_coding","1",37996770,38005606,56.84,512.138391223166,638.209837334602,978.15013168099,474.529097511003,569.565158367774,1157.89385309016,686.803518457575,587.390393407903,799.85937832463
"ENSG00000183397.6","ENSG00000183397","TEKTIP1",100128569,"protein_coding","19",3539171,3544030,56.19,1.21937712195992,4.92445862140897,1.00117720745239,2.32043568465038,2.46565003622413,8.00618048809099,3.40563728160781,3.41506042679013,0.82630101066594
"ENSG00000183401.12","ENSG00000183401","CCDC159",126075,"protein_coding","19",11344684,11354944,54.91,47.5557077564369,44.3201275926807,22.0258985639527,35.9667531120809,46.8473506882584,34.0262670743867,51.0845592241172,56.3484970420372,39.6624485119651
"ENSG00000183426.17","ENSG00000183426","NPIPA1",9284,"protein_coding","16",14922802,14952060,53.53,236.559161660224,256.071848313266,288.33903574629,283.093153527347,267.933970603022,219.169190861491,296.29044349988,357.727579706266,240.453594103789
"ENSG00000183431.12","ENSG00000183431","SF3A3",10946,"protein_coding","1",37956975,37990075,44.37,757.23319273711,857.840691849442,872.025347691036,809.832053942984,813.664511953962,944.729297594737,1263.4914314765,1380.53817752991,1466.68429393204
"ENSG00000183439.9","ENSG00000183439","TRIM61",391712,"protein_coding","4",164954446,164977668,40.74,36.5813136587976,44.3201275926807,75.0882905589296,47.5689315353328,56.7099508331549,81.0625774419213,61.3014710689406,56.3484970420372,64.4514788319433
"ENSG00000183444.10","ENSG00000183444","OR7E38P",NA,"unprocessed_pseudogene","7",97966090,97967074,49.34,19.5100339513587,9.84891724281793,22.0258985639527,5.80108921162596,27.1221503984654,12.0092707321365,27.2450982528625,35.8581344812964,20.6575252666485
"ENSG00000183458.15","ENSG00000183458","PKD1P3",NA,"transcribed_unprocessed_pseudogene","16",14911551,14935708,62.84,1913.20270435511,1679.24038990046,1672.96711365295,1889.99486514774,1661.84812441506,1889.45859518947,1807.25818410654,1741.68081766297,1641.03380718256
"ENSG00000183474.16","ENSG00000183474","GTF2H2C",728340,"protein_coding","5",69560191,69595221,38.42,298.74739488018,269.860332453211,327.384946836933,211.159647303185,302.45307111016,345.266533548924,420.028598064963,418.344902281791,412.324204322304
"ENSG00000183475.13","ENSG00000183475","ASB7",140460,"protein_coding","15",100602589,100651701,40.05,330.451200051138,364.409937984264,452.532097768482,339.943827801281,369.847505433619,349.26962379297,308.777780199108,264.667183076235,363.572444693014
"ENSG00000183479.13","ENSG00000183479","TREX2",11219,"protein_coding","X",153444473,153470587,55.81,19.5100339513587,16.7431593127905,11.0129492819763,15.0828319502275,19.725200289793,12.0092707321365,27.2450982528625,23.9054229875309,47.9254586186245
"ENSG00000183484.12","ENSG00000183484","GPR132",29933,"protein_coding","14",105049395,105065445,55.62,13.4131483415591,1.96978344856359,6.00706324471437,9.28174273860153,6.57506676326434,12.0092707321365,2.27042485440521,2.5612953200926,4.1315050533297
"ENSG00000183486.14","ENSG00000183486","MX2",4600,"protein_coding","21",41361999,41409393,49.7,9.75501697567936,0.984891724281793,25.0294301863099,1.16021784232519,3.28753338163217,23.0177689032616,13.6225491264312,28.1742485210186,22.3101272879804
"ENSG00000183495.15","ENSG00000183495","EP400",57634,"protein_coding","12",131949942,132080460,47.45,1512.0276312303,1557.11381608952,1358.5974705129,1480.43796680694,1513.08723889621,1370.05763602457,1652.86929400699,1911.58007389578,2000.47474682224
"ENSG00000183496.6","ENSG00000183496","MEX3B",84206,"protein_coding","15",82041778,82046119,55.8,754.79443849319,751.472385627008,1162.36673785223,804.030964731358,761.063977847847,1131.87376650386,758.321901371339,748.751998573736,1060.97049769507
"ENSG00000183506.17","ENSG00000183506","PI4KAP2",NA,"transcribed_unitary_pseudogene","22",21473059,21488358,56.61,357.277496734256,385.092664194181,446.525034523768,397.954719917541,361.628671979539,422.3260207468,414.35253592895,402.123365254538,312.341782031725
"ENSG00000183508.5","ENSG00000183508","TENT5C",54855,"protein_coding","1",117606048,117628389,43.96,236.559161660224,241.298472449039,210.247213565003,190.275726141331,188.211286098442,197.152194519241,113.52124272026,132.333591538118,363.572444693014
"ENSG00000183513.9","ENSG00000183513","COA5",493753,"protein_coding","2",98599314,98608515,42.89,179.248436928108,199.933020029204,189.222492208503,184.474636929705,182.458102680585,201.155284763286,223.636848158913,194.658444327037,142.950074845208
"ENSG00000183520.12","ENSG00000183520","UTP11",51118,"protein_coding","1",38009258,38024820,44.57,458.48579785693,522.977505593632,550.647464098817,385.192323651964,437.241939757079,623.481305510086,640.259808942268,669.351843650866,604.852339807468
"ENSG00000183527.12","ENSG00000183527","PSMG1",8624,"protein_coding","21",39174769,39183488,40.53,159.738402976749,142.80930002086,146.17187228805,155.469190871576,136.432635337735,192.148331714184,283.803106800651,306.501673304414,316.473287085055
