"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"1567","enu","6","spindle localization",-0.486290764173346,0.207117678009353,2.91666666666667,0.972222222222222,0.209717623201965,0.21570955529345,5.16666666666667,1.72222222222222,0.752661997419449,0.999999999999971,NA,"GO:0051653",27,"FALSE",-0.389243027838016,-0.0970477363353299,0.328529844845214
"1568","enu","6","stem cell differentiation",-0.393263950544889,0.327388147694491,13.95,4.65,0.492442890089805,0.105901696793507,20.05,6.68333333333333,0.037640542351258,0.458303057360046,NA,"GO:0048863",38,"FALSE",-0.301421328532153,-0.0918426220127366,0.328529844845214
"1569","enu","6","stem cell population maintenance",-0.0670623664402568,0.105222415149652,15.3,5.1,1.38924439894498,0.272400862538231,16.9166666666667,5.63888888888889,0.882985221889945,0.999999999999971,NA,"GO:0019827",265,"FALSE",-0.224174747844154,0.157112381403897,0.328529844845214
"1570","enu","6","sterol biosynthetic process",-0.0657742726504894,0.426448290477392,4.33333333333333,1.44444444444444,0.41943524640393,0.290378247510413,4.8,1.6,0.943030412969377,0.999999999999971,NA,"GO:0016126",265,"FALSE",-0.240821718280659,0.175047445630169,0.328529844845214
"1571","enu","6","stress granule assembly",-0.317502083293269,0.175481213424182,1.31666666666667,0.438888888888889,0.211037999035806,0.48084607375247,2.5,0.833333333333333,0.998915455605163,0.999999999999971,NA,"GO:0034063",49,"FALSE",-0.111960924538936,-0.205541158754333,0.328529844845214
"1572","enu","6","substantia nigra development",-0.431044305771903,0.0914593522362096,2.46666666666667,0.822222222222222,0.333888426695927,0.406080518954506,4.23333333333333,1.41111111111111,0.916371741827831,0.999999999999971,NA,"GO:0021762",33,"FALSE",-0.349752210098899,-0.0812920956730043,0.328529844845214
"1573","enu","6","substrate adhesion-dependent cell spreading",-0.220054623322727,0.347731012176666,7.18333333333333,2.39444444444444,0.875647908270932,0.36569982247974,8.3,2.76666666666667,0.585828667727808,0.999999999999971,NA,"GO:0034446",81,"FALSE",-0.11609409779183,-0.103960525530897,0.328529844845214
"1574","enu","6","sulfur compound metabolic process",-0.290814467431255,0.325612427250793,19.8333333333333,6.61111111111111,1.98839224090814,0.300765212910475,25.4666666666667,8.48888888888889,0.0688387877776548,0.551785409591351,NA,"GO:0006790",55,"FALSE",-0.163922056437682,-0.126892410993573,0.328529844845214
"1575","enu","6","suppression of viral release by host",0.231662500080128,0.114050610405961,1.03333333333333,0.344444444444444,0.435039376676709,1.26301754519044,0.5,0.166666666666667,0.999993000800991,0.999999999999971,NA,"GO:0044790",74,"FALSE",-0.268005547623453,0.499668047703582,0.328529844845214
"1576","enu","6","synaptic vesicle lumen acidification",0.659857986171208,0.512179552445123,2.73333333333333,0.911111111111111,0.554109228435186,0.608168665355692,0.533333333333333,0.177777777777778,0.313461227111003,0.999999999999971,NA,"GO:0097401",20,"FALSE",0.13477172385675,0.525086262314458,0.328529844845214
"1577","enu","6","telomerase RNA localization to Cajal body",-0.0333333333333333,0.23094010767585,1.48333333333333,0.494444444444444,0.302917908449235,0.612642960908566,1.88333333333333,0.627777777777778,0.999902500183963,0.999999999999971,NA,"GO:0090671",385,"FALSE",0.0952040131317319,-0.128537346465065,0.328529844845214
"1578","enu","6","telomere maintenance",-0.320113119962304,0.331702351631686,12.8666666666667,4.28888888888889,1.99592176793173,0.465370360398589,15.9333333333333,5.31111111111111,0.293469466832902,0.999999999999971,NA,"GO:0000723",48,"FALSE",-0.308090542240633,-0.0120225777216718,0.328529844845214
"1579","enu","6","telomere organization",-0.720069283902098,0.362483762835245,11.3333333333333,3.77777777777778,1.34715062810913,0.356598695675945,17.95,5.98333333333333,0.00105627496689834,0.0842907423584879,NA,"GO:0032200",16,"FALSE",-0.197473307697932,-0.522595976204166,0.328529844845214
"1580","enu","6","toxin transport",-0.353501911435211,0.273697564064228,2.18333333333333,0.727777777777778,0.552854545199864,0.759647466686836,3.33333333333333,1.11111111111111,0.984527151469311,0.999999999999971,NA,"GO:1901998",42,"FALSE",-0.445975335991386,0.0924734245561749,0.328529844845214
"1581","enu","6","trabecula morphogenesis",-0.189197986043002,0.182676614195995,2.95,0.983333333333333,0.225462487641145,0.229283885736757,3.7,1.23333333333333,0.99638340653969,0.999999999999971,NA,"GO:0061383",99,"FALSE",-0.55550071368153,0.366302727638528,0.328529844845214
"1582","enu","6","tube closure",-0.248533642677838,0.0492101779802883,6.7,2.23333333333333,0.750555349946514,0.336069559677543,8.66666666666667,2.88888888888889,0.948474783730068,0.999999999999971,NA,"GO:0060606",71,"FALSE",0.0221937739350505,-0.270727416612889,0.328529844845214
"1583","enu","6","U2-type prespliceosome assembly",0.140267361311433,0.246457876995078,3.36666666666667,1.12222222222222,0.107151675122144,0.0954816907029006,2.5,0.833333333333333,0.922535779563055,0.999999999999971,NA,"GO:1903241",129,"FALSE",-0.0897122513267901,0.229979612638223,0.328529844845214
"1584","enu","6","ubiquinone biosynthetic process",0.200108611159188,0.703902510161334,1.41666666666667,0.472222222222222,0.458964212273842,0.971924214226959,1.03333333333333,0.344444444444444,0.997329683892341,0.999999999999971,NA,"GO:0006744",85,"FALSE",-0.155084227673061,0.355192838832249,0.328529844845214
"1585","enu","6","ubiquinone metabolic process",9.26089355664702e-18,0.360555127546399,1.26666666666667,0.422222222222222,0.367171369819073,0.869616402203069,1.4,0.466666666666667,0.997464677121016,0.999999999999971,NA,"GO:0006743",632,"FALSE",-0.586967109421222,0.586967109421222,0.328529844845214
"1586","enu","6","UV-damage excision repair",0.476942361151176,0.489991034815908,1.2,0.4,0.529150262212918,1.3228756555323,0,0,0.963382809150063,0.999999999999971,NA,"GO:0070914",28,"FALSE",-0.521444695954977,0.998387057106152,0.328529844845214
"1587","enu","6","vacuolar acidification",-0.567502083293269,0.304412703077371,1.23333333333333,0.411111111111111,0.416777762966912,1.01378374775735,3,1,0.936938197146316,0.999999999999971,NA,"GO:0007035",22,"FALSE",0.210690670430271,-0.77819275372354,0.328529844845214
"1588","enu","6","vacuolar transport",-0.243515821803989,0.341118936013025,13.2666666666667,4.42222222222222,0.367171369819074,0.0830287017178809,16.4333333333333,5.47777777777778,0.109870797822335,0.769095584756343,NA,"GO:0007034",71,"FALSE",-0.198705784973432,-0.0448100368305578,0.328529844845214
"1589","enu","6","vacuole organization",-0.3913933732161,0.351876165352982,16.25,5.41666666666667,3.39423530906938,0.626628057058963,20.3333333333333,6.77777777777778,0.0665672754227763,0.551785409591351,NA,"GO:0007033",38,"FALSE",-0.331436715860169,-0.0599566573559315,0.328529844845214
"1590","enu","6","vasculogenesis",-0.340015241546895,0.278791617806798,5.68333333333333,1.89444444444444,1.31659634130052,0.694977540862447,6.98333333333333,2.32777777777778,0.852405304824077,0.999999999999971,NA,"GO:0001570",43,"FALSE",-0.131784211140522,-0.208231030406373,0.328529844845214
"1591","enu","6","vesicle localization",-0.322482735930592,0.169197398099862,15.5,5.16666666666667,1.89296944860009,0.366381183600018,20.05,6.68333333333333,0.32388799365896,0.999999999999971,NA,"GO:0051648",48,"FALSE",-0.166606920911455,-0.155875815019137,0.328529844845214
"1592","enu","6","vesicle organization",-0.214125496745224,0.320474619809052,27.5,9.16666666666667,1.60727512683216,0.175339104745326,34.6666666666667,11.5555555555556,0.116136579915499,0.798939575625589,NA,"GO:0016050",82,"FALSE",-0.24259647062961,0.0284709738843865,0.328529844845214
"1593","enu","6","viral process",-0.328208046789444,0.240421056699181,29.1833333333333,9.72777777777778,1.82500634194738,0.187607733609668,38.5166666666667,12.8388888888889,0.00172057074287695,0.0915278392132848,NA,"GO:0016032",48,"FALSE",-0.220276742232708,-0.107931304556735,0.328529844845214
"1594","enu","6","viral release from host cell",-0.118235297512057,0.327960523509367,2.75,0.916666666666667,0.381881307912987,0.416597790450531,2.75,0.916666666666667,0.832655985790339,0.999999999999971,NA,"GO:0019076",163,"FALSE",-0.13979404961109,0.0215587520990324,0.328529844845214
"1595","enu","6","water-soluble vitamin metabolic process",-0.202848819680824,0.0618725704299106,3.81666666666667,1.27222222222222,0.471502719838194,0.370613491575873,4.8,1.6,0.991965588294583,0.999999999999971,NA,"GO:0006767",85,"FALSE",-0.152389045469752,-0.050459774211072,0.328529844845214
"1596","enu","6","Wnt signaling pathway",-0.415344654317036,0.0570880798639719,28.6166666666667,9.53888888888889,3.01322701385691,0.315888679379292,40.1,13.3666666666667,0.00858839586544069,0.19903700281773,NA,"GO:0016055",34,"FALSE",-0.184079832944858,-0.231264821372178,0.328529844845214
"1597","enu","9","actin filament organization",-0.547949872750407,0.322924005309261,78.4333333333333,13.0722222222222,6.29569223681882,0.481608415906242,110.733333333333,18.4555555555556,8.2670100559188e-06,0.00013743904217965,"***","GO:0007015",25,"TRUE",-0.13981922504435,-0.408130647706056,0.328529844845214
"1598","enu","9","alcohol biosynthetic process",-0.292920798456807,0.23117522386571,28.4166666666667,4.73611111111111,1.5797474012803,0.333553703496133,34.2333333333333,5.70555555555556,0.0979173166890434,0.247272211132458,NA,"GO:0046165",55,"FALSE",-0.325976534494511,0.0330557360377047,0.328529844845214
"1599","enu","9","amino sugar biosynthetic process",-0.0393065972021901,0.231763879727053,1.83333333333333,0.305555555555556,0.305807976544953,1.00082610505621,1.83333333333333,0.305555555555556,0.999875699053427,0.999999999288937,NA,"GO:0046349",385,"FALSE",-0.0368985953517863,-0.00240800185040378,0.328529844845214
"1600","enu","9","aminoglycan biosynthetic process",-0.461420761801899,0.515587159591389,14.5333333333333,2.42222222222222,1.68347084146833,0.695010897853896,18,3,0.27768094842698,0.559805420176435,NA,"GO:0006023",28,"FALSE",-0.295054058323808,-0.16636670347809,0.328529844845214
"1601","enu","9","apoptotic mitochondrial changes",-0.559748235810666,0.256384206728576,21.4333333333333,3.57222222222222,2.08704114495636,0.584241689101313,30.0333333333333,5.00555555555556,0.263839274839119,0.539855746978505,NA,"GO:0008637",25,"FALSE",-0.114814934012518,-0.444933301798148,0.328529844845214
"1602","enu","9","appendage development",-0.556952230602856,0.169292520355226,30.45,5.075,2.28117294390408,0.449492205695385,41.9333333333333,6.98888888888889,0.111796177035984,0.271991918520473,NA,"GO:0048736",25,"TRUE",-0.0686250198467333,-0.488327210756123,0.328529844845214
"1603","enu","9","aromatic compound catabolic process",-0.471749054045018,0.143850363654577,91.0333333333333,15.1722222222222,6.58602617218765,0.434084478576997,125.033333333333,20.8388888888889,1.16183960544836e-08,7.72623337623157e-07,"****","GO:0019439",28,"TRUE",-0.170848024041113,-0.300901030003906,0.328529844845214
"1604","enu","9","ATP metabolic process",-0.272461070941806,0.412991999583623,48.1666666666667,8.02777777777778,2.0505193560729,0.255428016673441,59.35,9.89166666666667,0.000333207872340928,0.00229224036317293,"**","GO:0046034",61,"FALSE",-0.223283364422361,-0.0491777065194448,0.328529844845214
"1605","enu","9","autophagosome maturation",-0.306918574223078,0.369968305558419,13.4333333333333,2.23888888888889,1.08636328416657,0.485224295657527,15.8,2.63333333333333,0.595406017776987,0.999999999288937,NA,"GO:0097352",54,"FALSE",0.0217502374750913,-0.328668811698169,0.328529844845214
"1606","enu","9","autophagy of mitochondrion",-0.364616328347149,0.145616880136039,22.5166666666667,3.75277777777778,1.41736910689671,0.377685328262633,28.95,4.825,0.798286271380883,0.999999999288937,NA,"GO:0000422",42,"FALSE",-0.354220698576092,-0.010395629771057,0.328529844845214
"1607","enu","9","axon extension",-0.568541901780973,0.304681660340154,20.5666666666667,3.42777777777778,1.94883630994575,0.56854219739098,28.4166666666667,4.73611111111111,0.108883058288174,0.26984062271417,NA,"GO:0048675",22,"FALSE",-0.216932263516997,-0.351609638263975,0.328529844845214
"1608","enu","9","basement membrane organization",-0.147965764013088,0.221592699557699,7.8,1.3,0.516397779494322,0.397229061149479,8.61666666666667,1.43611111111111,0.999995844541404,0.999999999288937,NA,"GO:0071711",129,"FALSE",-0.413448654398485,0.265482890385397,0.328529844845214
"1609","enu","9","biological process involved in interaction with host",-0.439224898563836,0.310219770769479,38.3166666666667,6.38611111111111,3.20278380070745,0.501523344173416,50.5666666666667,8.42777777777778,0.0128886773047338,0.04675074767808,"*","GO:0051701",33,"TRUE",-0.160568162018039,-0.278656736545797,0.328529844845214
"1610","enu","9","body morphogenesis",-0.143504967424815,0.217110082955055,11.7166666666667,1.95277777777778,0.442268981335852,0.226481981907406,12.0333333333333,2.00555555555556,0.994807375092167,0.999999999288937,NA,"GO:0010171",129,"FALSE",-0.0725550752452948,-0.0709498921795207,0.328529844845214
"1611","enu","9","bone development",-0.192939924813747,0.153360812040779,50.8,8.46666666666667,3.52420203734122,0.416244335119042,57.5333333333333,9.58888888888889,0.57724460486035,0.999999999288937,NA,"GO:0060348",93,"FALSE",-0.17204761121632,-0.0208923135974264,0.328529844845214
"1612","enu","9","branched-chain amino acid metabolic process",-0.243634844702649,0.208836438895695,5.96666666666667,0.994444444444444,0.746969184747914,0.751142196953209,7.05,1.175,0.997665767572779,0.999999999288937,NA,"GO:0009081",71,"FALSE",-0.199322997344649,-0.0443118473579995,0.328529844845214
"1613","enu","9","carbohydrate derivative catabolic process",-0.304413432568786,0.221189122077623,34.1333333333333,5.68888888888889,2.23026322977223,0.3920384583584,42.8,7.13333333333333,0.277798178433419,0.559805420176435,NA,"GO:1901136",54,"FALSE",-0.178670751316926,-0.12574268125186,0.328529844845214
"1614","enu","9","carbohydrate derivative transport",-0.232466791759669,0.21049043726922,16.85,2.80833333333333,1.12268279877562,0.399768355647106,19.1166666666667,3.18611111111111,0.923041946073303,0.999999999288937,NA,"GO:1901264",74,"FALSE",-0.285174488777836,0.0527076970181662,0.328529844845214
"1615","enu","9","cell cycle checkpoint signaling",-0.44460769062494,0.335250602959785,43.2833333333333,7.21388888888889,3.16895385238071,0.439285093129401,57.7,9.61666666666667,0.00457280817883254,0.0194101113122786,"*","GO:0000075",32,"TRUE",-0.140164470185554,-0.304443220439386,0.328529844845214
"1616","enu","9","cell cycle G1/S phase transition",-0.258487592228464,0.146891504991573,59.9333333333333,9.98888888888889,3.9059309128934,0.391027566363077,72.6333333333333,12.1055555555556,0.159324548781462,0.363259971221733,NA,"GO:0044843",66,"FALSE",-0.131088981441702,-0.127398610786762,0.328529844845214
"1617","enu","9","cell cycle G2/M phase transition",-0.175063032208597,0.256579374930781,41.6833333333333,6.94722222222222,2.89329525064543,0.416467928921374,45.2166666666667,7.53611111111111,0.360433402918804,0.694748443307259,NA,"GO:0044839",105,"FALSE",-0.218184409569024,0.0431213773604271,0.328529844845214
"1618","enu","9","cell growth",-0.57086470082936,0.148489381346492,85.8166666666667,14.3027777777778,7.55851555580905,0.528464866982183,122.6,20.4333333333333,1.69452131492495e-09,2.37365032205673e-07,"****","GO:0016049",22,"TRUE",-0.23648653782581,-0.33437816300355,0.328529844845214
"1619","enu","9","cell migration involved in heart development",0.0169298264029117,0.438675517097456,5.38333333333333,0.897222222222222,0.319794494196693,0.356427300033466,4.56666666666667,0.761111111111111,0.999203373009529,0.999999999288937,NA,"GO:0060973",526,"FALSE",0.0150920925953096,0.00183773380760209,0.328529844845214
"1620","enu","9","cell redox homeostasis",-0.232460383008295,0.400702227165832,9.93333333333333,1.65555555555556,0.8567812288292,0.517518863051195,10.3333333333333,1.72222222222222,0.859453212204367,0.999999999288937,NA,"GO:0045454",74,"FALSE",-0.331984126945118,0.0995237439368229,0.328529844845214
"1621","enu","9","cell-cell signaling by wnt",-0.496122949222093,0.124410360464185,83.2166666666667,13.8694444444444,6.04841959768249,0.436096746478209,116.666666666667,19.4444444444444,3.4482054285564e-08,1.6642528940777e-06,"****","GO:0198738",27,"TRUE",-0.238908154008969,-0.257214795213124,0.328529844845214
"1622","enu","9","cell-substrate adhesion",-0.395522509490812,0.108636687599226,64.9666666666667,10.8277777777778,4.91439683952123,0.453869384871125,84.1,14.0166666666667,0.027921800374894,0.0856984488429439,NA,"GO:0031589",38,"TRUE",-0.19668958518793,-0.198832924302882,0.328529844845214
"1623","enu","9","cell-substrate junction assembly",-0.201518927650612,0.278460968247508,25.5833333333333,4.26388888888889,1.98914880362505,0.466510468602617,27.1333333333333,4.52222222222222,0.645721693525911,0.999999999288937,NA,"GO:0007044",85,"FALSE",-0.340280406484002,0.138761478833391,0.328529844845214
"1624","enu","9","cell-substrate junction organization",-0.53678465049238,0.23300543352039,19.1333333333333,3.18888888888889,1.61268122725501,0.505718851752444,27.3,4.55,0.0723330614329637,0.188713079618084,NA,"GO:0150115",25,"FALSE",-0.162344849035675,-0.374439801456705,0.328529844845214
"1625","enu","9","cellular carbohydrate metabolic process",-0.520791294859793,0.24067074921333,50.3166666666667,8.38611111111111,4.21479427027474,0.502592228320273,71.4333333333333,11.9055555555556,4.90079006015375e-06,9.31150111429213e-05,"****","GO:0044262",26,"TRUE",-0.185969189147086,-0.334822105712707,0.328529844845214
"1626","enu","9","cellular component disassembly",-0.372003428974185,0.198510965745223,100.4,16.7333333333333,7.25564914011451,0.433604530285728,131,21.8333333333333,1.01265246268965e-05,0.00015540320485122,"***","GO:0022411",39,"TRUE",-0.201985585198046,-0.170017843776139,0.328529844845214
"1627","enu","9","cellular lipid catabolic process",-0.466087106567213,0.161732176893398,39.3833333333333,6.56388888888889,3.20313070234361,0.487992828118367,52.4833333333333,8.74722222222222,0.00666786150195585,0.0263413538542612,"*","GO:0044242",28,"TRUE",-0.251921771023829,-0.214165335543385,0.328529844845214
"1628","enu","9","cellular metabolic compound salvage",-0.231244791766828,0.284652434060479,6.26666666666667,1.04444444444444,0.443053378608375,0.424200043348444,7.5,1.25,0.999811142076193,0.999999999288937,NA,"GO:0043094",74,"FALSE",-0.207365800876768,-0.0238789908900598,0.328529844845214
"1629","enu","9","cellular nitrogen compound catabolic process",-0.391813688825648,0.19478355271218,95.2,15.8666666666667,6.21324749583054,0.391591228728815,125.033333333333,20.8388888888889,2.92794632816462e-07,7.30156615586051e-06,"****","GO:0044270",38,"TRUE",-0.168578747142119,-0.223234941683529,0.328529844845214
"1630","enu","9","cellular pigment accumulation",0.11069340279781,0.283387512191453,3.23333333333333,0.538888888888889,0.408475032103373,0.757994904934095,2.16666666666667,0.361111111111111,0.999984892704808,0.999999999288937,NA,"GO:0043482",163,"FALSE",-0.287615487291804,0.398308890089614,0.328529844845214
"1631","enu","9","cellular pigmentation",-0.354326389515247,0.315449138674937,14.1666666666667,2.36111111111111,1.10763344652094,0.469115342055927,17.75,2.95833333333333,0.701605307730993,0.999999999288937,NA,"GO:0033059",42,"FALSE",-0.0128966847106781,-0.341429704804568,0.328529844845214
"1632","enu","9","cellular respiration",-0.320166321090313,0.277708387471914,56.5333333333333,9.42222222222222,3.51388779095284,0.372936204228485,70.5,11.75,0.00250161567636332,0.0118826744627258,"*","GO:0045333",48,"TRUE",-0.193750269884202,-0.126416051206112,0.328529844845214
"1633","enu","9","cellular response to acid chemical",-0.418599393719813,0.555432959250671,19,3.16666666666667,1.70945085399441,0.539826585471919,24.3333333333333,4.05555555555556,0.115728415649349,0.276500825413715,NA,"GO:0071229",34,"FALSE",-0.293426136306765,-0.125173257413049,0.328529844845214
"1634","enu","9","cellular response to arsenic-containing substance",-0.233333333333334,0.469970442490527,4.2,0.7,0.362092683040007,0.517275261485725,5.26666666666667,0.877777777777778,0.96782744432889,0.999999999288937,NA,"GO:0071243",74,"FALSE",-0.309702723671846,0.076369390338512,0.328529844845214
"1635","enu","9","cellular response to chemical stress",-0.342243246756738,0.199813952469391,70.05,11.675,5.14558872563027,0.440735651017582,88.55,14.7583333333333,0.00590371173496703,0.0240365406352229,"*","GO:0062197",43,"TRUE",-0.243393547860008,-0.0988496988967302,0.328529844845214
"1636","enu","9","cellular response to dsRNA",-0.233848612834116,0.44797175577865,4.95,0.825,0.426060767705474,0.516437294188453,5.8,0.966666666666667,0.991267946948232,0.999999999288937,NA,"GO:0071359",74,"FALSE",-0.152865748218888,-0.0809828646152279,0.328529844845214
"1637","enu","9","cellular response to external stimulus",-0.446362024039475,0.158501571876828,66.15,11.025,4.76589445959518,0.432280676607272,88.1833333333333,14.6972222222222,0.00094666382608095,0.00531998403670844,"**","GO:0071496",32,"TRUE",-0.112741945592166,-0.333620078447309,0.328529844845214
"1638","enu","9","cellular response to extracellular stimulus",-0.479803258121245,0.147598241292912,46.9166666666667,7.81944444444444,3.37326773102658,0.431394807520273,65.7833333333333,10.9638888888889,0.00215455844892768,0.0104837661112456,"*","GO:0031668",28,"TRUE",-0.227045777356748,-0.252757480764497,0.328529844845214
"1639","enu","9","cellular response to fluid shear stress",-0.263888888888889,0.340767272206695,3.31666666666667,0.552777777777778,0.333402770545488,0.603140690434049,4.73333333333333,0.788888888888889,0.999933197148473,0.999999999288937,NA,"GO:0071498",63,"FALSE",0.0074595185926191,-0.271348407481508,0.328529844845214
"1640","enu","9","cellular response to heat",-0.3842884220618,0.17730400050248,13.4333333333333,2.23888888888889,0.864205908248637,0.385997676140831,17.8333333333333,2.97222222222222,0.847211547352946,0.999999999288937,NA,"GO:0034605",38,"FALSE",-0.264990569122631,-0.119297852939169,0.328529844845214
"1641","enu","9","cellular response to insulin stimulus",-0.239118702726498,0.144505174409932,45.2666666666667,7.54444444444444,2.70034291375222,0.357924686653461,53.3333333333333,8.88888888888889,0.322360213793666,0.630498653449376,NA,"GO:0032869",74,"FALSE",-0.0995135432313332,-0.139605159495165,0.328529844845214
"1642","enu","9","cellular response to ketone",-0.395235887874669,0.264679230249978,20.6,3.43333333333333,1.56773013550731,0.456620427817664,26.6666666666667,4.44444444444444,0.647275794804862,0.999999999288937,NA,"GO:1901655",38,"FALSE",-0.113357715103244,-0.281878172771425,0.328529844845214
"1643","enu","9","cellular response to oxygen levels",-0.576739285832328,0.33895941131576,30.5333333333333,5.08888888888889,3.22191569423235,0.63312753816793,43.3666666666667,7.22777777777778,0.00634102247278928,0.0255562420873023,"*","GO:0071453",22,"TRUE",-0.210329958468028,-0.3664093273643,0.328529844845214
"1644","enu","9","cellular response to sterol depletion",-0.0202255554914525,0.388859638297156,3.93333333333333,0.655555555555556,0.506257144439756,0.772256661009798,3.33333333333333,0.555555555555556,0.999830083598195,0.999999999288937,NA,"GO:0071501",451,"FALSE",-0.0105366336519081,-0.00968892183954448,0.328529844845214
"1645","enu","9","cellular response to topologically incorrect protein",-0.375578247945544,0.247401433909119,29.0666666666667,4.84444444444444,2.60782298876683,0.538312084837189,34.6833333333333,5.78055555555556,0.339281110661598,0.660356893434037,NA,"GO:0035967",39,"FALSE",-0.111268047031832,-0.264310200913712,0.328529844845214
"1646","enu","9","cellular response to transforming growth factor beta stimulus",-0.480417178270207,0.293604919318017,48.7,8.11666666666667,3.48034161797054,0.428789521721216,67.7666666666667,11.2944444444444,0.000164143131245781,0.00128417861504052,"**","GO:0071560",27,"TRUE",-0.16334042090731,-0.317076757362897,0.328529844845214
"1647","enu","9","cellular response to UV",-0.287046763113654,0.217923025771502,24.35,4.05833333333333,1.79238357749922,0.441655090964899,28.25,4.70833333333333,0.922642054478401,0.999999999288937,NA,"GO:0034644",57,"FALSE",-0.219318559963389,-0.0677282031502653,0.328529844845214
"1648","enu","9","cellular senescence",-0.278839246587608,0.267183940599414,23.1,3.85,1.81153710054933,0.4705291170258,27.6333333333333,4.60555555555556,0.774545087113765,0.999999999288937,NA,"GO:0090398",61,"FALSE",-0.310779850519246,0.0319406039316375,0.328529844845214
"1649","enu","9","centromere complex assembly",-0.109616012099436,0.148826649114337,9.96666666666667,1.66111111111111,0.931048791337947,0.560497600136557,9.25,1.54166666666667,0.994668557658602,0.999999999288937,NA,"GO:0034508",180,"FALSE",-0.180761488183194,0.0711454760837581,0.328529844845214
"1650","enu","9","centrosome localization",-0.39056809030382,0.315960761915739,6.31666666666667,1.05277777777778,0.432102954124319,0.410440800751332,9.08333333333333,1.51388888888889,0.983291174924269,0.999999999288937,NA,"GO:0051642",38,"FALSE",-0.0921593720825331,-0.298408718221287,0.328529844845214
"1651","enu","9","chaperone-mediated autophagy",-0.205973263868857,0.296860859000113,2.7,0.45,0.304594448041618,0.676876551203595,3.7,0.616666666666667,0.997744571019264,0.999999999288937,NA,"GO:0061684",85,"FALSE",-0.66705924418905,0.461085980320193,0.328529844845214
"1652","enu","9","chondrocyte differentiation",-0.444788504583999,0.386902317677595,25.4666666666667,4.24444444444444,2.38343045645153,0.561541207017376,31.5666666666667,5.26111111111111,0.0134723846797489,0.0479953704216054,"*","GO:0002062",32,"FALSE",-0.219050209646793,-0.225738294937206,0.328529844845214
"1653","enu","9","chromatin remodeling",-0.309355544836898,0.126073141686488,80.7666666666667,13.4611111111111,5.54077478203051,0.411613479473995,100.6,16.7666666666667,0.0156116090388615,0.0532395897991943,NA,"GO:0006338",54,"TRUE",-0.318596277707541,0.00924073287064214,0.328529844845214
"1654","enu","9","chromosome localization",-0.401914686281157,0.189915569447682,21.1166666666667,3.51944444444444,1.8988422398535,0.539528971071239,27.0833333333333,4.51388888888889,0.927885183343593,0.999999999288937,NA,"GO:0050000",34,"FALSE",-0.249631014628655,-0.152283671652502,0.328529844845214
"1655","enu","9","chromosome segregation",-0.330509346702856,0.166565905012748,98.7,16.45,7.16856563988455,0.43577906625438,123.1,20.5166666666667,0.00704847642737334,0.0269419699115371,"*","GO:0007059",47,"TRUE",-0.152307034093815,-0.178202312609041,0.328529844845214
"1656","enu","9","cilium assembly",-0.347499369766549,0.258091412048693,68.9,11.4833333333333,4.24937903960358,0.370047521591023,91.05,15.175,0.0018063132261163,0.00923998688744106,"**","GO:0060271",43,"TRUE",-0.12740507701025,-0.220094292756298,0.328529844845214
"1657","enu","9","cilium organization",-0.608828408754993,0.393916490026105,69.2,11.5333333333333,6.11918658356194,0.530565310713463,97.8,16.3,3.75395389641587e-08,1.6642528940777e-06,"****","GO:0044782",21,"TRUE",-0.152990695756597,-0.455837712998396,0.328529844845214
"1658","enu","9","circadian regulation of gene expression",-0.588245490715734,0.490776114386918,12.5333333333333,2.08888888888889,1.2403703150747,0.593794299769805,18.3333333333333,3.05555555555556,0.13685568949528,0.319329942155653,NA,"GO:0032922",22,"FALSE",-0.237885530719215,-0.35035995999652,0.328529844845214
"1659","enu","9","clathrin-dependent endocytosis",-0.353558888824786,0.219208189102383,8.51666666666667,1.41944444444444,0.960348123608579,0.676566192757512,11.0833333333333,1.84722222222222,0.999724292631631,0.999999999288937,NA,"GO:0072583",42,"FALSE",-0.583491162401718,0.229932273576931,0.328529844845214
"1660","enu","9","collagen fibril organization",-0.407395138882135,0.228260283949247,14.5333333333333,2.42222222222222,1.27569879180291,0.526664638817716,18.0833333333333,3.01388888888889,0.540418995236549,0.954102562386651,NA,"GO:0030199",34,"FALSE",-0.424779616886014,0.0173844780038797,0.328529844845214
"1661","enu","9","connective tissue development",-0.320814123882899,0.218302966110765,57.6833333333333,9.61388888888889,4.84779923340555,0.50424955909448,69.65,11.6083333333333,0.173664220470179,0.389281033525852,NA,"GO:0061448",48,"TRUE",-0.27756144983588,-0.0432526740470189,0.328529844845214
"1662","enu","9","COPII vesicle coating",0.0848321692864009,0.191148675369367,7.95,1.325,0.586301969977929,0.442492052813531,6.51666666666667,1.08611111111111,0.999949051845619,0.999999999288937,NA,"GO:0048208",220,"FALSE",-0.35313151984233,0.437963689128731,0.328529844845214
"1663","enu","9","cortical cytoskeleton organization",-0.298638365326048,0.242621744406806,10.3666666666667,1.72777777777778,0.843383836871621,0.488132124234378,12.8666666666667,2.14444444444444,0.995802756200813,0.999999999288937,NA,"GO:0030865",55,"FALSE",-0.135748998632096,-0.162889366693952,0.328529844845214
