"variant_type","bin","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj",sample
"snv coding","(1.67,2.78]",0,0.0143880534464754,-0.0186241017302948,1,1,MMEB9_C3
"snv coding","(2.78,4.63]",0,0.0182632191917476,-0.0236708974482025,1,1,MMEB9_C3
"snv coding","(4.63,7.71]",0,0.0434634007385463,-0.0557057147054616,0.202168239309376,0.566151375225858,MMEB9_C3
"snv coding","(7.71,12.8]",0,0.16570491176494,-0.20502461727463,0.126179482031721,0.566151375225858,MMEB9_C3
"snv coding","(12.8,21.4]",0.25,0.183530668009186,0.0957509189086852,0.681288897811684,1,MMEB9_C3
"snv coding","(21.4,35.7]",0.75,0.467059864392227,0.275058139381649,0.291306966472596,0.582613932945192,MMEB9_C3
"snv coding","(35.7,59.4]",0,0.0387499877712686,-0.0496803032428826,0.999096566954427,1,MMEB9_C3
"snv coding","(59.4,99]",0,0.000203511438705175,-0.000259482282746553,0.000903433045573178,0.00903433045573178,MMEB9_C3
"snv noncoding 3prime UTR","[0,1]",1,0.1250538248714,0.851078720554256,0.0202230793286772,0.202230793286772,MMEB9_C3
"snv noncoding 3prime UTR","(1,1.67]",0,0.0774312987358958,-0.0931887363422434,0.987803606796622,1,MMEB9_C3
"snv noncoding 3prime UTR","(1.67,2.78]",0,0.117683875132014,-0.140451838606041,0.247680600437819,0.825602001459398,MMEB9_C3
"snv noncoding 3prime UTR","(2.78,4.63]",0,0.161432334243238,-0.190639797901933,0.736578755342437,1,MMEB9_C3
"snv noncoding 3prime UTR","(4.63,7.71]",0,0.187680031089288,-0.220708329423248,0.169915563431669,0.825602001459398,MMEB9_C3
"snv noncoding 3prime UTR","(7.71,12.8]",0,0.17325018212384,-0.203842024806545,0.733555717710831,1,MMEB9_C3
"snv noncoding 3prime UTR","(12.8,21.4]",0,0.152276382535426,-0.180028083402907,0.830292921922235,1,MMEB9_C3
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.00494263343476311,-0.00598226805702666,1,1,MMEB9_C3
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000249437834135009,-0.000305390458887585,1,1,MMEB9_C3
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding 5prime UTR","[0,1]",0,0.030117513267627,-0.0319045103931808,0.0416982562547384,0.14657568865302,MMEB9_C3
"snv noncoding 5prime UTR","(1,1.67]",0,0.0154757391963609,-0.0164408358408143,0.0221758908263836,0.14657568865302,MMEB9_C3
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0187547384382108,-0.0200253269131377,1,1,MMEB9_C3
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0519743492544857,-0.0550101488746855,1,1,MMEB9_C3
"snv noncoding 5prime UTR","(4.63,7.71]",1,0.14587033827936,0.846271191964205,0.10253980288097,0.256349507202426,MMEB9_C3
"snv noncoding 5prime UTR","(7.71,12.8]",0,0.381574244557565,-0.396231868138924,0.822024260803639,1,MMEB9_C3
"snv noncoding 5prime UTR","(12.8,21.4]",0,0.322552258204267,-0.33591990053385,0.838324488248673,1,MMEB9_C3
"snv noncoding 5prime UTR","(21.4,35.7]",0,0.0309799090219864,-0.0328953216870394,0.043972706595906,0.14657568865302,MMEB9_C3
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00270090978013647,-0.00282541520007743,1,1,MMEB9_C3
"snv noncoding 5prime UTR","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding downstream gene","[0,1]",0.4,0.225656145987403,0.195084021339568,0.0482,0.241,MMEB9_C3
"snv noncoding downstream gene","(1,1.67]",0,0.117830957179892,-0.158448734472136,0.032,0.241,MMEB9_C3
"snv noncoding downstream gene","(1.67,2.78]",0.133333333333333,0.149319991382219,-0.0174968121705303,0.8374,1,MMEB9_C3
"snv noncoding downstream gene","(2.78,4.63]",0.2,0.167832020424482,0.042065367649464,0.6928,1,MMEB9_C3
"snv noncoding downstream gene","(4.63,7.71]",0.133333333333333,0.167763946382774,-0.0403366959568669,0.6285,1,MMEB9_C3
"snv noncoding downstream gene","(7.71,12.8]",0.0666666666666667,0.118835366358323,-0.0665651473177139,0.3968,1,MMEB9_C3
"snv noncoding downstream gene","(12.8,21.4]",0.0666666666666667,0.044055783583022,0.0319685736001353,0.5801,1,MMEB9_C3
"snv noncoding downstream gene","(21.4,35.7]",0,0.00818255826547048,-0.0115390749053219,1,1,MMEB9_C3
"snv noncoding downstream gene","(35.7,59.4]",0,0.00052323043641403,-0.000740826499594402,1,1,MMEB9_C3
"snv noncoding downstream gene","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding intergenic","[0,1]",0.25531914893617,0.279056105153982,-0.0261346695807139,0.5968,0.990857142857143,MMEB9_C3
"snv noncoding intergenic","(1,1.67]",0.0851063829787234,0.136713660299643,-0.0663668880571299,0.1192,0.39675,MMEB9_C3
"snv noncoding intergenic","(1.67,2.78]",0.212765957446809,0.159365314007891,0.0657044474101718,0.1587,0.39675,MMEB9_C3
"snv noncoding intergenic","(2.78,4.63]",0.212765957446809,0.15740987414558,0.0681343076969005,0.1396,0.39675,MMEB9_C3
"snv noncoding intergenic","(4.63,7.71]",0.0851063829787234,0.136876757290731,-0.0665494160432745,0.1332,0.39675,MMEB9_C3
"snv noncoding intergenic","(7.71,12.8]",0.106382978723404,0.0932373272902669,0.0177819701652992,0.6716,0.990857142857143,MMEB9_C3
"snv noncoding intergenic","(12.8,21.4]",0.0425531914893617,0.0355407531065212,0.00997065817251477,0.6936,0.990857142857143,MMEB9_C3
"snv noncoding intergenic","(21.4,35.7]",0,0.00180020870538433,-0.00258170427795754,1,1,MMEB9_C3
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,MMEB9_C3
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding intron","[0,1]",0.2,0.216086337102129,-0.0186515947505601,0.6444,0.961,MMEB9_C3
"snv noncoding intron","(1,1.67]",0.175,0.11859004761296,0.0713847165179068,0.0359,0.1795,MMEB9_C3
"snv noncoding intron","(1.67,2.78]",0.15,0.154241340155442,-0.00483629661715254,0.8867,0.985222222222222,MMEB9_C3
"snv noncoding intron","(2.78,4.63]",0.15,0.177119794282859,-0.0331102920988451,0.3915,0.961,MMEB9_C3
"snv noncoding intron","(4.63,7.71]",0.183333333333333,0.173103015173526,0.0130408714296946,0.7434,0.961,MMEB9_C3
"snv noncoding intron","(7.71,12.8]",0.108333333333333,0.116180043204064,-0.00977390258851598,0.7688,0.961,MMEB9_C3
"snv noncoding intron","(12.8,21.4]",0.0333333333333333,0.043733836174984,-0.0142605445338125,0.5362,0.961,MMEB9_C3
"snv noncoding intron","(21.4,35.7]",0,0.000921104662872467,-0.00132375997360407,0.1265,0.421666666666667,MMEB9_C3
"snv noncoding intron","(35.7,59.4]",0,2.44816311634459e-05,-3.51994486185249e-05,0.0036,0.036,MMEB9_C3
"snv noncoding intron","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding nmd","[0,1]",0,0.211977197799676,-0.256463336946701,0.141169342623447,0.352923356558619,MMEB9_C3
"snv noncoding nmd","(1,1.67]",0.166666666666667,0.119126214423094,0.0750026925812921,0.872664849035646,1,MMEB9_C3
"snv noncoding nmd","(1.67,2.78]",0.5,0.155293618327547,0.394381920100738,0.0819953549429466,0.273317849809822,MMEB9_C3
"snv noncoding nmd","(2.78,4.63]",0.333333333333333,0.170650768386303,0.207001405748809,0.670503887710795,1,MMEB9_C3
"snv noncoding nmd","(4.63,7.71]",0,0.169243472371312,-0.20682106294616,0.593557507825911,1,MMEB9_C3
"snv noncoding nmd","(7.71,12.8]",0,0.12404167970663,-0.153389727128048,0.722508330808846,1,MMEB9_C3
"snv noncoding nmd","(12.8,21.4]",0,0.0419611717173062,-0.0530342425332691,0.999091184489549,1,MMEB9_C3
"snv noncoding nmd","(21.4,35.7]",0,0.00713991372882618,-0.00915858233449003,0.0329193173785721,0.164596586892861,MMEB9_C3
"snv noncoding nmd","(35.7,59.4]",0,0.000565963539304951,-0.000739213119795019,0.00292840553367666,0.0292840553367666,MMEB9_C3
"snv noncoding nmd","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding regulatory","[0,1]",0.166666666666667,0.198380177646132,-0.0347917711884313,0.6939,1,MMEB9_C3
"snv noncoding regulatory","(1,1.67]",0.111111111111111,0.118017570060399,-0.0060227529091349,0.9291,1,MMEB9_C3
"snv noncoding regulatory","(1.67,2.78]",0.111111111111111,0.158565729751512,-0.0568489937797524,0.5489,1,MMEB9_C3
"snv noncoding regulatory","(2.78,4.63]",0,0.18497468885016,-0.241105840784574,0.0288,0.288,MMEB9_C3
"snv noncoding regulatory","(4.63,7.71]",0.333333333333333,0.170521835037364,0.19151629613804,0.0669,0.3345,MMEB9_C3
"snv noncoding regulatory","(7.71,12.8]",0.166666666666667,0.109442483782445,0.0753128778964406,0.4512,1,MMEB9_C3
"snv noncoding regulatory","(12.8,21.4]",0.111111111111111,0.0585674359483369,0.0716056108063849,0.4564,1,MMEB9_C3
"snv noncoding regulatory","(21.4,35.7]",0,0.00152064909909125,-0.00214079208443936,1,1,MMEB9_C3
"snv noncoding regulatory","(35.7,59.4]",0,9.42982456140351e-06,-1.32894270497345e-05,1,1,MMEB9_C3
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding transcript exon","[0,1]",0,0.154100665560432,-0.173999762074136,0.241403026134801,0.603507565337001,MMEB9_C3
"snv noncoding transcript exon","(1,1.67]",0,0.0802382862819589,-0.091262377716381,0.995414947271894,1,MMEB9_C3
"snv noncoding transcript exon","(1.67,2.78]",0,0.113521857237469,-0.129011601294515,0.977074736359468,1,MMEB9_C3
"snv noncoding transcript exon","(2.78,4.63]",0.333333333333333,0.148675019832173,0.246244298617758,0.165635029802843,0.552116766009476,MMEB9_C3
"snv noncoding transcript exon","(4.63,7.71]",0,0.2146110801802,-0.240146309017855,0.824163227877121,1,MMEB9_C3
"snv noncoding transcript exon","(7.71,12.8]",0.333333333333333,0.204093979025203,0.186147520938545,0.927900045850527,1,MMEB9_C3
"snv noncoding transcript exon","(12.8,21.4]",0.333333333333333,0.0709841215257309,0.33386090846078,0.114511691884457,0.552116766009476,MMEB9_C3
"snv noncoding transcript exon","(21.4,35.7]",0,0.0131502769226291,-0.0151102261325171,0.0300320953690967,0.300320953690967,MMEB9_C3
"snv noncoding transcript exon","(35.7,59.4]",0,0.000624713434204493,-0.000746229344439007,1,1,MMEB9_C3
"snv noncoding transcript exon","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding transcript intron","[0,1]",0.333333333333333,0.231634446752675,0.116954028039049,0.186,0.683625,MMEB9_C3
"snv noncoding transcript intron","(1,1.67]",0.177777777777778,0.129473896440606,0.062274086298575,0.3994,0.683625,MMEB9_C3
"snv noncoding transcript intron","(1.67,2.78]",0.2,0.159068262806182,0.0521936433245984,0.5469,0.683625,MMEB9_C3
"snv noncoding transcript intron","(2.78,4.63]",0.111111111111111,0.173623440465436,-0.0767168757250646,0.3287,0.683625,MMEB9_C3
"snv noncoding transcript intron","(4.63,7.71]",0.0888888888888889,0.156996106619362,-0.085419210213377,0.263,0.683625,MMEB9_C3
"snv noncoding transcript intron","(7.71,12.8]",0.0666666666666667,0.103779915854881,-0.0476987117058686,0.5018,0.683625,MMEB9_C3
"snv noncoding transcript intron","(12.8,21.4]",0.0222222222222222,0.0447966067170285,-0.0306803503242051,0.4594,0.683625,MMEB9_C3
"snv noncoding transcript intron","(21.4,35.7]",0,0.000627324343829798,-0.000891638593934353,0.0214,0.214,MMEB9_C3
"snv noncoding transcript intron","(35.7,59.4]",0,0,0,1,1,MMEB9_C3
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding upstream gene","[0,1]",0.238095238095238,0.203169637611068,0.0446018227395918,0.6745,1,MMEB9_C3
"snv noncoding upstream gene","(1,1.67]",0.0952380952380952,0.107256219847867,-0.0134282143416528,0.8691,1,MMEB9_C3
"snv noncoding upstream gene","(1.67,2.78]",0.19047619047619,0.141352990403893,0.0635343500070451,0.5095,1,MMEB9_C3
"snv noncoding upstream gene","(2.78,4.63]",0.142857142857143,0.164933376944924,-0.0245629897922671,0.7838,1,MMEB9_C3
"snv noncoding upstream gene","(4.63,7.71]",0.285714285714286,0.1806738358751,0.126071610813654,0.1907,0.635666666666667,MMEB9_C3
"snv noncoding upstream gene","(7.71,12.8]",0.0476190476190476,0.142397279492905,-0.122247902433855,0.1612,0.635666666666667,MMEB9_C3
"snv noncoding upstream gene","(12.8,21.4]",0,0.0540976286859681,-0.0746614715971059,0.3616,0.904,MMEB9_C3
"snv noncoding upstream gene","(21.4,35.7]",0,0.00588146300074231,-0.00829091834079373,0.1367,0.635666666666667,MMEB9_C3
"snv noncoding upstream gene","(35.7,59.4]",0,0.000237568137532969,-0.00033590109384063,1,1,MMEB9_C3
"snv noncoding upstream gene","(59.4,99]",0,0,0,1,1,MMEB9_C3
"snv noncoding splice","[0,1]",NA,0.0844379589531162,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(1,1.67]",NA,0.0359003326429423,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(1.67,2.78]",NA,0.0407926944078328,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(2.78,4.63]",NA,0.0617680286198456,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(4.63,7.71]",NA,0.120175108265863,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(7.71,12.8]",NA,0.230860478252683,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(12.8,21.4]",NA,0.214005523128099,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(21.4,35.7]",NA,0.209448942446495,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(35.7,59.4]",NA,0.00261093328312308,NA,NA,NA,MMEB9_C3
"snv noncoding splice","(59.4,99]",NA,0,NA,NA,NA,MMEB9_C3
"undefined","[0,1]",NA,0.107142857142857,NA,NA,NA,MMEB9_C3
"undefined","(1,1.67]",NA,0.107142857142857,NA,NA,NA,MMEB9_C3
"undefined","(1.67,2.78]",NA,0,NA,NA,NA,MMEB9_C3
"undefined","(2.78,4.63]",NA,0.357142857142857,NA,NA,NA,MMEB9_C3
"undefined","(4.63,7.71]",NA,0.107142857142857,NA,NA,NA,MMEB9_C3
"undefined","(7.71,12.8]",NA,0.0357142857142857,NA,NA,NA,MMEB9_C3
"undefined","(12.8,21.4]",NA,0.25,NA,NA,NA,MMEB9_C3
"undefined","(21.4,35.7]",NA,0.0357142857142857,NA,NA,NA,MMEB9_C3
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,MMEB9_C3
"undefined","(59.4,99]",NA,0,NA,NA,NA,MMEB9_C3
"snv coding","[0,1]",0.0476190476190476,0.0584087848962859,-0.0146017971215903,0.520188357879972,0.773326463137103,MMEB9_E1
"snv coding","(1,1.67]",0.0136054421768707,0.0118528635641409,0.00253918167227237,0.851517883979561,0.862438633403467,MMEB9_E1
"snv coding","(1.67,2.78]",0.00680272108843537,0.0134532601188341,-0.00945213274528196,0.456767858931971,0.773326463137103,MMEB9_E1
"snv coding","(2.78,4.63]",0.0136054421768707,0.0193313878228494,-0.00806039901003313,0.541328524195972,0.773326463137103,MMEB9_E1
"snv coding","(4.63,7.71]",0.0476190476190476,0.0425198434013129,0.00717468248223867,0.720969842701132,0.862438633403467,MMEB9_E1
"snv coding","(7.71,12.8]",0.129251700680272,0.164719914280034,-0.04424266810632,0.175633704037672,0.694653174364626,MMEB9_E1
"snv coding","(12.8,21.4]",0.17687074829932,0.181358862112947,-0.00511142859242196,0.862438633403467,0.862438633403467,MMEB9_E1
"snv coding","(21.4,35.7]",0.523809523809524,0.47840505329665,0.0440606155915651,0.208395952309388,0.694653174364626,MMEB9_E1
"snv coding","(35.7,59.4]",0.0408163265306122,0.0298277774673989,0.0154121742627798,0.357278829776575,0.773326463137103,MMEB9_E1
"snv coding","(59.4,99]",0,0.000122253039547725,-0.000175923139435948,0.0241458771666166,0.241458771666166,MMEB9_E1
"snv noncoding 3prime UTR","[0,1]",0.13265306122449,0.108934568869499,0.0309420594324911,0.374711952710149,1,MMEB9_E1
"snv noncoding 3prime UTR","(1,1.67]",0.0714285714285714,0.0670307002356267,0.00622495463821597,0.846207794810139,1,MMEB9_E1
"snv noncoding 3prime UTR","(1.67,2.78]",0.0918367346938776,0.106085090260233,-0.018305152164392,0.587215709848713,1,MMEB9_E1
"snv noncoding 3prime UTR","(2.78,4.63]",0.153061224489796,0.162456778795313,-0.0111845838843189,0.764552650035067,1,MMEB9_E1
"snv noncoding 3prime UTR","(4.63,7.71]",0.214285714285714,0.200472417534715,0.0170772589446245,0.681494840196373,1,MMEB9_E1
"snv noncoding 3prime UTR","(7.71,12.8]",0.183673469387755,0.182405140373935,0.00209268289714936,0.968239655345156,1,MMEB9_E1
"snv noncoding 3prime UTR","(12.8,21.4]",0.142857142857143,0.168451778055489,-0.0314156263419441,0.425408275723875,1,MMEB9_E1
"snv noncoding 3prime UTR","(21.4,35.7]",0.0102040816326531,0.0039875900292379,0.00892548483847058,0.108906923153993,1,MMEB9_E1
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000175935845951538,-0.000252893471753836,1,1,MMEB9_E1
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding 5prime UTR","[0,1]",0.0833333333333333,0.0284709416703172,0.0758410358319395,0.0817553351367598,0.272517783789199,MMEB9_E1
"snv noncoding 5prime UTR","(1,1.67]",0,0.0168443826992042,-0.0235719717077706,0.292255285041579,0.557917185509611,MMEB9_E1
"snv noncoding 5prime UTR","(1.67,2.78]",0.0833333333333333,0.0276938630477267,0.0769030759073137,0.0771465784991484,0.272517783789199,MMEB9_E1
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0575851046385704,-0.079179418895012,0.390542029856728,0.557917185509611,MMEB9_E1
"snv noncoding 5prime UTR","(4.63,7.71]",0.0833333333333333,0.155011748340942,-0.0891515394950712,0.345356176735798,0.557917185509611,MMEB9_E1
"snv noncoding 5prime UTR","(7.71,12.8]",0.416666666666667,0.361918896648647,0.0610752397605607,0.595731890592125,0.661924322880139,MMEB9_E1
"snv noncoding 5prime UTR","(12.8,21.4]",0.25,0.31688306062303,-0.0710023258657824,0.471195271014928,0.58899408876866,MMEB9_E1
"snv noncoding 5prime UTR","(21.4,35.7]",0.0833333333333333,0.0341632879501959,0.068029261466014,0.111712253281234,0.279280633203086,MMEB9_E1
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00142100743046831,-0.00200219755215978,1,1,MMEB9_E1
"snv noncoding 5prime UTR","(59.4,99]",0,7.70695089901582e-06,-1.07118729502567e-05,0.000100190361687206,0.00100190361687206,MMEB9_E1
"snv noncoding downstream gene","[0,1]",0.189482470784641,0.193769351075227,-0.00512353267248841,0.708546237851919,1,MMEB9_E1
"snv noncoding downstream gene","(1,1.67]",0.0934891485809683,0.10016070131186,-0.00872985599752952,0.442039875763951,1,MMEB9_E1
"snv noncoding downstream gene","(1.67,2.78]",0.146911519198664,0.150491031579012,-0.00443707644972934,0.72607955114718,1,MMEB9_E1
"snv noncoding downstream gene","(2.78,4.63]",0.192821368948247,0.193853790728562,-0.00118042406501607,0.927061416691714,1,MMEB9_E1
"snv noncoding downstream gene","(4.63,7.71]",0.20534223706177,0.186658495903327,0.0226056363536669,0.108005209898808,1,MMEB9_E1
"snv noncoding downstream gene","(7.71,12.8]",0.12771285475793,0.125388296840365,0.00302989249173224,0.810139264602745,1,MMEB9_E1
"snv noncoding downstream gene","(12.8,21.4]",0.0400667779632721,0.043369895901725,-0.00455137968950095,0.585813044785092,1,MMEB9_E1
"snv noncoding downstream gene","(21.4,35.7]",0.00417362270450751,0.00603913571808932,-0.00267418524925715,0.393647931069031,1,MMEB9_E1
"snv noncoding downstream gene","(35.7,59.4]",0,0.000269048580030511,-0.000387942132609486,0.274521591022944,1,MMEB9_E1
"snv noncoding downstream gene","(59.4,99]",0,2.52361800957781e-07,-3.63928322658045e-07,1,1,MMEB9_E1
"snv noncoding intergenic","[0,1]",0.222713864306785,0.224842928191868,-0.00249472579020016,0.697825869151388,0.996894098787697,MMEB9_E1
"snv noncoding intergenic","(1,1.67]",0.125368731563422,0.120436672593847,0.00634737485800168,0.255285041579,0.425475069298334,MMEB9_E1
"snv noncoding intergenic","(1.67,2.78]",0.157817109144543,0.167246090480735,-0.0116882368855213,0.0557058410980864,0.153541729285643,MMEB9_E1
"snv noncoding intergenic","(2.78,4.63]",0.195673549655851,0.187437663734488,0.00998581698949573,0.116721771365595,0.233443542731189,MMEB9_E1
"snv noncoding intergenic","(4.63,7.71]",0.145526057030482,0.159808901538457,-0.0178639536571077,0.00340647229736499,0.017032361486825,MMEB9_E1
"snv noncoding intergenic","(7.71,12.8]",0.114060963618486,0.101926198513166,0.0158102739807132,0.00220418795711853,0.017032361486825,MMEB9_E1
"snv noncoding intergenic","(12.8,21.4]",0.035889872173058,0.0364232981410508,-0.000738446361635123,0.835487426109608,1,MMEB9_E1
"snv noncoding intergenic","(21.4,35.7]",0.00294985250737463,0.00187824680638998,0.00154252129188818,0.0614166917142571,0.153541729285643,MMEB9_E1
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,MMEB9_E1
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding intron","[0,1]",0.183304781186731,0.182550830046114,0.000930636247996362,0.870453862338443,1,MMEB9_E1
"snv noncoding intron","(1,1.67]",0.0979598193427815,0.10118503069572,-0.00422375162406444,0.378018234645827,1,MMEB9_E1
"snv noncoding intron","(1.67,2.78]",0.152779940819187,0.152247259304192,0.000677096738580133,0.900110209397856,1,MMEB9_E1
"snv noncoding intron","(2.78,4.63]",0.202616414888647,0.199084087907288,0.00425519001406748,0.458070333633904,1,MMEB9_E1
"snv noncoding intron","(4.63,7.71]",0.191870425167419,0.195067901140215,-0.00385351395097804,0.508766656647631,1,MMEB9_E1
"snv noncoding intron","(7.71,12.8]",0.126304313969787,0.124640450488656,0.00214195244902426,0.675383228133454,1,MMEB9_E1
"snv noncoding intron","(12.8,21.4]",0.0442298707366454,0.0442923905153566,-8.24200432385408e-05,0.981564973449554,1,MMEB9_E1
"snv noncoding intron","(21.4,35.7]",0.000934433888802367,0.00091561809631173,2.72145764965822e-05,1,1,MMEB9_E1
"snv noncoding intron","(35.7,59.4]",0,1.63885316158712e-05,-2.36417677970501e-05,1,1,MMEB9_E1
"snv noncoding intron","(59.4,99]",0,4.32745310757184e-08,-6.24274570870765e-08,1,1,MMEB9_E1
"snv noncoding nmd","[0,1]",0.151832460732984,0.17511375620322,-0.0285066373196056,0.374711952710149,1,MMEB9_E1
"snv noncoding nmd","(1,1.67]",0.104712041884817,0.0997444480819716,0.00675750060580218,0.809337741709248,1,MMEB9_E1
"snv noncoding nmd","(1.67,2.78]",0.146596858638743,0.149765784254215,-0.00364615038462914,0.897405069632301,1,MMEB9_E1
"snv noncoding nmd","(2.78,4.63]",0.204188481675393,0.196573718576596,0.00953617424412505,0.785893197074441,1,MMEB9_E1
"snv noncoding nmd","(4.63,7.71]",0.198952879581152,0.19502390337604,0.00512188723273013,0.896302975653742,1,MMEB9_E1
"snv noncoding nmd","(7.71,12.8]",0.141361256544503,0.1344229672112,0.00911864996420869,0.777677587416091,1,MMEB9_E1
"snv noncoding nmd","(12.8,21.4]",0.0418848167539267,0.0428542469279553,-0.00121068520153328,0.949504057709648,1,MMEB9_E1
"snv noncoding nmd","(21.4,35.7]",0.0104712041884817,0.00616053631681941,0.0061890422433259,0.451557960124236,1,MMEB9_E1
"snv noncoding nmd","(35.7,59.4]",0,0.000340639051982214,-0.000490148269521252,0.0675283037771766,0.675283037771766,MMEB9_E1
"snv noncoding nmd","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding regulatory","[0,1]",0.16028955532575,0.167913436603181,-0.0093679952042805,0.534315198877868,1,MMEB9_E1
"snv noncoding regulatory","(1,1.67]",0.107549120992761,0.100162739999484,0.0097144066186296,0.465183849313696,1,MMEB9_E1
"snv noncoding regulatory","(1.67,2.78]",0.153050672182006,0.153122373795749,-9.21038489272089e-06,0.995391243362388,1,MMEB9_E1
"snv noncoding regulatory","(2.78,4.63]",0.203722854188211,0.207201349073626,-0.00407086206299766,0.794309187456167,1,MMEB9_E1
"snv noncoding regulatory","(4.63,7.71]",0.208893485005171,0.193381412717517,0.0187202558966014,0.238553251177237,1,MMEB9_E1
"snv noncoding regulatory","(7.71,12.8]",0.103412616339193,0.115239335862881,-0.015314725215568,0.266305981364593,1,MMEB9_E1
"snv noncoding regulatory","(12.8,21.4]",0.0610134436401241,0.0613631574050269,-0.000433814101857263,0.966135657749724,1,MMEB9_E1
"snv noncoding regulatory","(21.4,35.7]",0.00206825232678387,0.00161619454253434,0.000652284293424094,0.956016431219317,1,MMEB9_E1
"snv noncoding regulatory","(35.7,59.4]",0,0,0,1,1,MMEB9_E1
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding splice","[0,1]",0,0.083725079035947,-0.114472083379506,0.117924055705841,0.393080185686137,MMEB9_E1
"snv noncoding splice","(1,1.67]",0.0476190476190476,0.0315047169861234,0.0230208605703095,0.631499849714457,0.886809938883879,MMEB9_E1
"snv noncoding splice","(1.67,2.78]",0.0952380952380952,0.0409384063215481,0.0742058032994903,0.0840597134555656,0.393080185686137,MMEB9_E1
"snv noncoding splice","(2.78,4.63]",0.0476190476190476,0.0590450516456266,-0.0145058545841213,0.801522893497645,0.890580992775162,MMEB9_E1
"snv noncoding splice","(4.63,7.71]",0.142857142857143,0.110945311635292,0.0427639705372557,0.600240456868049,0.886809938883879,MMEB9_E1
"snv noncoding splice","(7.71,12.8]",0.142857142857143,0.208151325816531,-0.0775166970579887,0.370804528604348,0.741609057208697,MMEB9_E1
"snv noncoding splice","(12.8,21.4]",0.19047619047619,0.217892237630819,-0.0301220737648973,0.709447951107103,0.886809938883879,MMEB9_E1
"snv noncoding splice","(21.4,35.7]",0.333333333333333,0.24487046100546,0.101855981365912,0.292255285041579,0.730638212603947,MMEB9_E1
"snv noncoding splice","(35.7,59.4]",0,0.00292740992265332,-0.00414932565525053,0.087165614667869,0.393080185686137,MMEB9_E1
"snv noncoding splice","(59.4,99]",0,0,0,1,1,MMEB9_E1
"snv noncoding transcript exon","[0,1]",0.104651162790698,0.130669302495621,-0.0328633785711962,0.463881374611762,0.993136960224426,MMEB9_E1
"snv noncoding transcript exon","(1,1.67]",0.0581395348837209,0.0695267077355689,-0.0149723286319455,0.680593126941188,0.993136960224426,MMEB9_E1
"snv noncoding transcript exon","(1.67,2.78]",0.0581395348837209,0.108244747373132,-0.0660928700033291,0.12263300270514,0.408776675683799,MMEB9_E1
"snv noncoding transcript exon","(2.78,4.63]",0.186046511627907,0.164066617276397,0.0278012313749244,0.576395150786494,0.993136960224426,MMEB9_E1
"snv noncoding transcript exon","(4.63,7.71]",0.302325581395349,0.225318380477725,0.0888795470833312,0.0908726580502956,0.408776675683799,MMEB9_E1
"snv noncoding transcript exon","(7.71,12.8]",0.209302325581395,0.21240522024659,-0.00276765627422182,0.942891493838293,1,MMEB9_E1
"snv noncoding transcript exon","(12.8,21.4]",0.0697674418604651,0.0784846019780674,-0.0112058041378647,0.759442941589019,0.993136960224426,MMEB9_E1
"snv noncoding transcript exon","(21.4,35.7]",0.0116279069767442,0.0106701740059001,0.00144962343887987,0.794509568179541,0.993136960224426,MMEB9_E1
